       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       1155 25 May 2023 10:32:46     12.996     13.116    10.7527  36.982224     0.7356 6.6457e+01    293.797    104.650     12.996    33.1678    25.3926    1490.51 0.0000e+00
       1156 25 May 2023 10:32:46     12.953     13.072    10.7528  36.982254     0.6345 6.7217e+01    293.857    104.671     12.953    33.1678    25.3925    1490.51 0.0000e+00
       1157 25 May 2023 10:32:47     12.909     13.028    10.7530  36.982304     0.6246 6.7394e+01    293.834    104.662     12.909    33.1677    25.3924    1490.51 0.0000e+00
       1158 25 May 2023 10:32:47     12.865     12.984    10.7531  36.982391     0.7475 6.7956e+01    293.888    104.680     12.865    33.1677    25.3924    1490.51 0.0000e+00
       1159 25 May 2023 10:32:47     12.821     12.939    10.7533  36.982475     0.7575 6.9156e+01    293.607    104.578     12.821    33.1677    25.3924    1490.51 0.0000e+00
       1160 25 May 2023 10:32:47     12.777     12.895    10.7534  36.982540     0.7346 7.0330e+01    293.433    104.515     12.777    33.1677    25.3923    1490.50 0.0000e+00
       1161 25 May 2023 10:32:47     12.734     12.851    10.7534  36.982628     0.7108 7.1166e+01    293.303    104.468     12.734    33.1677    25.3924    1490.50 0.0000e+00
       1162 25 May 2023 10:32:49     12.690     12.807    10.7534  36.982754     0.7019 7.1057e+01    293.082    104.388     12.690    33.1679    25.3925    1490.50 0.0000e+00
       1163 25 May 2023 10:32:49     12.647     12.764    10.7535  36.982845     0.6335 7.1713e+01    292.869    104.312     12.647    33.1679    25.3925    1490.50 0.0000e+00
       1164 25 May 2023 10:32:49     12.605     12.721    10.7535  36.982796     0.6315 7.1948e+01    293.029    104.371     12.605    33.1679    25.3925    1490.50 0.0000e+00
       1165 25 May 2023 10:32:49     12.561     12.677    10.7535  36.982548     0.7783 7.2137e+01    293.044    104.377     12.561    33.1676    25.3923    1490.50 0.0000e+00
       1166 25 May 2023 10:32:49     12.517     12.633    10.7534  36.982170     0.7832 7.3042e+01    293.217    104.438     12.517    33.1674    25.3921    1490.50 0.0000e+00
       1167 25 May 2023 10:32:50     12.473     12.588    10.7531  36.981850     0.8061 7.4707e+01    293.520    104.543     12.473    33.1674    25.3922    1490.50 0.0000e+00
       1168 25 May 2023 10:32:50     12.428     12.543    10.7527  36.981689     0.7991 7.5578e+01    293.451    104.515     12.428    33.1676    25.3924    1490.50 0.0000e+00
       1169 25 May 2023 10:32:50     12.383     12.497    10.7524  36.981659     0.7337 7.5297e+01    293.327    104.469     12.383    33.1678    25.3927    1490.49 0.0000e+00
       1170 25 May 2023 10:32:50     12.339     12.452    10.7522  36.981693     0.7436 7.5594e+01    293.051    104.370     12.339    33.1680    25.3929    1490.49 0.0000e+00
       1171 25 May 2023 10:32:50     12.294     12.407    10.7522  36.981682     0.6464 7.7452e+01    292.860    104.303     12.294    33.1681    25.3929    1490.49 0.0000e+00
       1172 25 May 2023 10:32:51     12.250     12.363    10.7522  36.981571     0.6355 7.8561e+01    292.541    104.190     12.250    33.1680    25.3928    1490.49 0.0000e+00
       1173 25 May 2023 10:32:51     12.206     12.318    10.7521  36.981377     0.7614 7.8940e+01    292.209    104.074     12.206    33.1679    25.3927    1490.49 0.0000e+00
       1174 25 May 2023 10:32:51     12.162     12.274    10.7520  36.981083     0.7604 7.9825e+01    292.257    104.091     12.162    33.1677    25.3926    1490.49 0.0000e+00
       1175 25 May 2023 10:32:51     12.117     12.229    10.7517  36.980705     0.7227 8.1004e+01    292.456    104.161     12.117    33.1676    25.3926    1490.49 0.0000e+00
       1176 25 May 2023 10:32:51     12.073     12.184    10.7514  36.980312     0.7188 8.1412e+01    292.575    104.202     12.073    33.1675    25.3926    1490.49 0.0000e+00
       1177 25 May 2023 10:32:51     12.028     12.139    10.7510  36.979954     0.8239 8.1590e+01    292.815    104.286     12.028    33.1676    25.3927    1490.48 0.0000e+00
       1178 25 May 2023 10:32:53     11.984     12.094    10.7506  36.979660     0.8209 8.2668e+01    293.131    104.398     11.984    33.1677    25.3928    1490.48 0.0000e+00
       1179 25 May 2023 10:32:53     11.940     12.050    10.7502  36.979458     0.9945 8.3833e+01    293.187    104.419     11.940    33.1678    25.3930    1490.48 0.0000e+00
       1180 25 May 2023 10:32:53     11.896     12.006    10.7499  36.979397     0.9886 8.5276e+01    293.234    104.436     11.896    33.1681    25.3933    1490.48 0.0000e+00
       1181 25 May 2023 10:32:53     11.853     11.962    10.7497  36.979412     0.9479 8.6346e+01    293.369    104.484     11.853    33.1683    25.3935    1490.48 0.0000e+00
       1182 25 May 2023 10:32:53     11.810     11.919    10.7496  36.979340     0.6960 8.6157e+01    293.296    104.457     11.810    33.1683    25.3935    1490.48 0.0000e+00
       1183 25 May 2023 10:32:54     11.768     11.876    10.7495  36.978985     0.6989 8.6214e+01    293.158    104.407     11.768    33.1681    25.3933    1490.47 0.0000e+00
       1184 25 May 2023 10:32:54     11.725     11.833    10.7492  36.978382     0.7624 8.6895e+01    293.272    104.447     11.725    33.1677    25.3931    1490.47 0.0000e+00
       1185 25 May 2023 10:32:54     11.681     11.789    10.7487  36.977768     0.7654 8.7525e+01    293.269    104.447     11.681    33.1676    25.3931    1490.47 0.0000e+00
       1186 25 May 2023 10:32:54     11.638     11.745    10.7480  36.977371     0.7118 8.9499e+01    293.167    104.411     11.638    33.1678    25.3934    1490.47 0.0000e+00
       1187 25 May 2023 10:32:54     11.594     11.701    10.7474  36.977245     0.7148 9.0741e+01    293.173    104.415     11.594    33.1683    25.3939    1490.46 0.0000e+00
       1188 25 May 2023 10:32:55     11.550     11.656    10.7470  36.977314     0.8279 9.1059e+01    293.164    104.412     11.550    33.1688    25.3943    1490.46 0.0000e+00
       1189 25 May 2023 10:32:55     11.506     11.612    10.7468  36.977455     0.8318 9.1518e+01    293.329    104.470     11.506    33.1691    25.3946    1490.46 0.0000e+00
       1190 25 May 2023 10:32:55     11.463     11.569    10.7469  36.977535     0.6722 9.1119e+01    293.377    104.487     11.463    33.1691    25.3946    1490.46 0.0000e+00
       1191 25 May 2023 10:32:55     11.420     11.525    10.7470  36.977451     0.6821 9.3052e+01    293.404    104.496     11.420    33.1690    25.3945    1490.46 0.0000e+00
       1192 25 May 2023 10:32:55     11.376     11.481    10.7470  36.977215     0.6007 9.5110e+01    293.192    104.421     11.376    33.1687    25.3943    1490.46 0.0000e+00
       1193 25 May 2023 10:32:55     11.332     11.437    10.7469  36.976944     0.6067 9.6451e+01    293.058    104.374     11.332    33.1685    25.3941    1490.46 0.0000e+00
       1194 25 May 2023 10:32:57     11.288     11.392    10.7467  36.976711     0.7991 9.6619e+01    292.931    104.329     11.288    33.1685    25.3942    1490.46 0.0000e+00
       1195 25 May 2023 10:32:57     11.243     11.347    10.7464  36.976574     0.7971 9.6451e+01    292.920    104.325     11.243    33.1687    25.3944    1490.46 0.0000e+00
       1196 25 May 2023 10:32:57     11.198     11.301    10.7462  36.976555     0.8527 9.7939e+01    292.653    104.230     11.198    33.1689    25.3946    1490.45 0.0000e+00
       1197 25 May 2023 10:32:57     11.153     11.255    10.7460  36.976585     0.8606 9.9363e+01    292.757    104.267     11.153    33.1691    25.3948    1490.45 0.0000e+00
       1198 25 May 2023 10:32:57     11.107     11.209    10.7459  36.976536     0.8338 1.0072e+02    292.761    104.268     11.107    33.1692    25.3949    1490.45 0.0000e+00
       1199 25 May 2023 10:32:58     11.061     11.163    10.7458  36.976421     0.8279 1.0254e+02    292.719    104.253     11.061    33.1692    25.3949    1490.45 0.0000e+00
       1200 25 May 2023 10:32:58     11.015     11.116    10.7456  36.976326     0.7396 1.0256e+02    292.533    104.188     11.015    33.1692    25.3949    1490.45 0.0000e+00
       1201 25 May 2023 10:32:58     10.969     11.070    10.7455  36.976295     0.7366 1.0265e+02    292.487    104.171     10.969    33.1693    25.3950    1490.45 0.0000e+00
       1202 25 May 2023 10:32:58     10.923     11.023    10.7455  36.976364     0.6851 1.0399e+02    292.553    104.195     10.923    33.1695    25.3951    1490.45 0.0000e+00
       1203 25 May 2023 10:32:58     10.877     10.977    10.7455  36.976521     0.6890 1.0622e+02    292.430    104.151     10.877    33.1696    25.3952    1490.45 0.0000e+00
       1204 25 May 2023 10:32:59     10.832     10.932    10.7457  36.976681     0.6622 1.0715e+02    292.848    104.300     10.832    33.1696    25.3952    1490.45 0.0000e+00
       1205 25 May 2023 10:32:59     10.787     10.887    10.7459  36.976757     0.8378 1.0802e+02    292.887    104.314     10.787    33.1695    25.3951    1490.45 0.0000e+00
       1206 25 May 2023 10:32:59     10.742     10.841    10.7460  36.976757     0.8487 1.0957e+02    293.029    104.364     10.742    33.1694    25.3950    1490.45 0.0000e+00
       1207 25 May 2023 10:32:59     10.698     10.796    10.7461  36.976734     0.6890 1.0978e+02    293.365    104.484     10.698    33.1694    25.3949    1490.45 0.0000e+00
       1208 25 May 2023 10:32:59     10.653     10.751    10.7461  36.976715     0.6851 1.1148e+02    293.486    104.528     10.653    33.1694    25.3949    1490.45 0.0000e+00
       1209 25 May 2023 10:33:01     10.608     10.706    10.7461  36.976753     0.7932 1.1253e+02    293.563    104.556     10.608    33.1694    25.3950    1490.45 0.0000e+00
       1210 25 May 2023 10:33:01     10.564     10.661    10.7461  36.976845     0.7961 1.1492e+02    293.648    104.586     10.564    33.1695    25.3950    1490.44 0.0000e+00
       1211 25 May 2023 10:33:01     10.520     10.617    10.7462  36.976936     0.8755 1.1545e+02    293.819    104.647     10.520    33.1695    25.3951    1490.44 0.0000e+00
       1212 25 May 2023 10:33:01     10.476     10.573    10.7463  36.976952     0.8685 1.1504e+02    293.763    104.627     10.476    33.1695    25.3950    1490.44 0.0000e+00
       1213 25 May 2023 10:33:01     10.432     10.528    10.7464  36.976894     0.8150 1.1575e+02    294.064    104.734     10.432    33.1693    25.3949    1490.44 0.0000e+00
       1214 25 May 2023 10:33:01     10.387     10.483    10.7465  36.976837     0.8080 1.1896e+02    294.038    104.725     10.387    33.1693    25.3948    1490.44 0.0000e+00
       1215 25 May 2023 10:33:02     10.343     10.438    10.7465  36.976856     0.8765 1.1985e+02    293.967    104.700     10.343    33.1693    25.3948    1490.44 0.0000e+00
       1216 25 May 2023 10:33:02     10.298     10.393    10.7465  36.976929     0.8745 1.1867e+02    293.773    104.630     10.298    33.1694    25.3949    1490.44 0.0000e+00
       1217 25 May 2023 10:33:02     10.254     10.348    10.7465  36.976994     0.6434 1.1922e+02    293.591    104.566     10.254    33.1694    25.3949    1490.44 0.0000e+00
       1218 25 May 2023 10:33:02     10.209     10.303    10.7466  36.976994     0.6464 1.2271e+02    293.356    104.481     10.209    33.1694    25.3949    1490.44 0.0000e+00
       1219 25 May 2023 10:33:02     10.165     10.258    10.7467  36.976925     0.8963 1.2545e+02    292.974    104.345     10.165    33.1693    25.3948    1490.44 0.0000e+00
       1220 25 May 2023 10:33:03     10.120     10.213    10.7468  36.976841     0.8834 1.2559e+02    292.899    104.318     10.120    33.1691    25.3946    1490.44 0.0000e+00
       1221 25 May 2023 10:33:03     10.075     10.168    10.7468  36.976780     0.7942 1.2642e+02    292.991    104.351     10.075    33.1690    25.3946    1490.44 0.0000e+00
       1222 25 May 2023 10:33:03     10.029     10.122    10.7468  36.976776     0.7892 1.2845e+02    292.822    104.291     10.029    33.1690    25.3946    1490.44 0.0000e+00
       1223 25 May 2023 10:33:03      9.983     10.075    10.7469  36.976830     0.6732 1.2989e+02    292.710    104.251      9.983    33.1691    25.3946    1490.44 0.0000e+00
       1224 25 May 2023 10:33:03      9.937     10.028    10.7469  36.976891     0.6851 1.2998e+02    292.693    104.245      9.937    33.1691    25.3946    1490.44 0.0000e+00
       1225 25 May 2023 10:33:05      9.891      9.982    10.7470  36.976948     0.6672 1.3106e+02    292.519    104.182      9.891    33.1691    25.3946    1490.44 0.0000e+00
       1226 25 May 2023 10:33:05      9.845      9.935    10.7471  36.977005     0.7723 1.3540e+02    292.431    104.151      9.845    33.1691    25.3945    1490.44 0.0000e+00
       1227 25 May 2023 10:33:05      9.799      9.889    10.7472  36.977036     0.7654 1.3831e+02    292.467    104.164      9.799    33.1690    25.3945    1490.44 0.0000e+00
       1228 25 May 2023 10:33:05      9.753      9.843    10.7473  36.977043     0.8666 1.3376e+02    292.472    104.165      9.753    33.1690    25.3945    1490.43 0.0000e+00
       1229 25 May 2023 10:33:05      9.707      9.797    10.7473  36.977055     0.8626 1.3570e+02    292.337    104.118      9.707    33.1690    25.3945    1490.43 0.0000e+00
       1230 25 May 2023 10:33:06      9.662      9.751    10.7473  36.977077     0.7991 1.4171e+02    292.239    104.082      9.662    33.1691    25.3945    1490.43 0.0000e+00
       1231 25 May 2023 10:33:06      9.616      9.705    10.7473  36.977112     0.7932 1.4345e+02    292.026    104.006      9.616    33.1691    25.3946    1490.43 0.0000e+00
       1232 25 May 2023 10:33:06      9.572      9.660    10.7473  36.977139     0.8953 1.4627e+02    291.668    103.878      9.572    33.1692    25.3946    1490.43 0.0000e+00
       1233 25 May 2023 10:33:06      9.527      9.614    10.7473  36.977108     0.9052 1.4637e+02    291.470    103.808      9.527    33.1692    25.3946    1490.43 0.0000e+00
       1234 25 May 2023 10:33:06      9.482      9.569    10.7473  36.976986     0.8239 1.4468e+02    291.215    103.717      9.482    33.1691    25.3945    1490.43 0.0000e+00
       1235 25 May 2023 10:33:06      9.438      9.524    10.7472  36.976830     0.8239 1.4717e+02    291.095    103.675      9.438    33.1690    25.3945    1490.43 0.0000e+00
       1236 25 May 2023 10:33:07      9.393      9.480    10.7471  36.976707     0.8388 1.5118e+02    291.176    103.705      9.393    33.1690    25.3945    1490.43 0.0000e+00
       1237 25 May 2023 10:33:07      9.349      9.435    10.7470  36.976639     0.8437 1.5231e+02    291.574    103.847      9.349    33.1690    25.3945    1490.43 0.0000e+00
       1238 25 May 2023 10:33:07      9.306      9.391    10.7470  36.976597     0.7565 1.5449e+02    291.884    103.957      9.306    33.1691    25.3946    1490.43 0.0000e+00
       1239 25 May 2023 10:33:07      9.263      9.348    10.7469  36.976563     0.7674 1.5449e+02    292.387    104.135      9.263    33.1691    25.3946    1490.43 0.0000e+00
       1240 25 May 2023 10:33:07      9.220      9.305    10.7469  36.976475     0.8080 1.5599e+02    292.860    104.303      9.220    33.1690    25.3946    1490.42 0.0000e+00
       1241 25 May 2023 10:33:09      9.177      9.262    10.7469  36.976360     0.8001 1.5633e+02    292.893    104.315      9.177    33.1690    25.3945    1490.42 0.0000e+00
       1242 25 May 2023 10:33:09      9.134      9.218    10.7468  36.976284     0.8348 1.5933e+02    293.025    104.362      9.134    33.1690    25.3945    1490.42 0.0000e+00
       1243 25 May 2023 10:33:09      9.091      9.175    10.7467  36.976246     0.8348 1.6147e+02    292.889    104.314      9.091    33.1690    25.3946    1490.42 0.0000e+00
       1244 25 May 2023 10:33:09      9.048      9.131    10.7466  36.976212     0.9132 1.6014e+02    292.870    104.307      9.048    33.1691    25.3946    1490.42 0.0000e+00
       1245 25 May 2023 10:33:09      9.005      9.088    10.7466  36.976147     0.9092 1.6289e+02    292.710    104.250      9.005    33.1691    25.3946    1490.42 0.0000e+00
       1246 25 May 2023 10:33:10      8.962      9.044    10.7466  36.976078     0.8824 1.6465e+02    292.865    104.305      8.962    33.1690    25.3946    1490.42 0.0000e+00
       1247 25 May 2023 10:33:10      8.918      9.000    10.7466  36.976040     0.8725 1.6558e+02    292.953    104.337      8.918    33.1690    25.3946    1490.42 0.0000e+00
       1248 25 May 2023 10:33:10      8.873      8.955    10.7465  36.976025     0.8467 1.6490e+02    293.212    104.429      8.873    33.1691    25.3947    1490.42 0.0000e+00
       1249 25 May 2023 10:33:10      8.828      8.909    10.7464  36.976017     1.0134 1.7163e+02    293.595    104.564      8.828    33.1692    25.3947    1490.42 0.0000e+00
       1250 25 May 2023 10:33:10      8.782      8.863    10.7464  36.976028     0.9895 1.7359e+02    293.670    104.593      8.782    33.1692    25.3948    1490.42 0.0000e+00
       1251 25 May 2023 10:33:10      8.736      8.817    10.7465  36.976063     0.8001 1.7208e+02    293.936    104.688      8.736    33.1692    25.3948    1490.41 0.0000e+00
       1252 25 May 2023 10:33:11      8.691      8.771    10.7465  36.976120     0.8011 1.7481e+02    293.857    104.660      8.691    33.1693    25.3948    1490.41 0.0000e+00
       1253 25 May 2023 10:33:11      8.647      8.726    10.7466  36.976196     0.7168 1.7344e+02    293.640    104.583      8.647    33.1693    25.3948    1490.41 0.0000e+00
       1254 25 May 2023 10:33:11      8.602      8.681    10.7467  36.976204     0.7178 1.7732e+02    293.313    104.466      8.602    33.1692    25.3947    1490.41 0.0000e+00
       1255 25 May 2023 10:33:11      8.557      8.635    10.7468  36.976070     0.7604 1.8279e+02    293.070    104.380      8.557    33.1690    25.3946    1490.41 0.0000e+00
       1256 25 May 2023 10:33:11      8.511      8.589    10.7467  36.975903     0.7763 1.8565e+02    292.585    104.207      8.511    33.1689    25.3945    1490.41 0.0000e+00
       1257 25 May 2023 10:33:12      8.465      8.543    10.7466  36.975819     0.8160 1.8610e+02    292.505    104.178      8.465    33.1690    25.3945    1490.41 0.0000e+00
       1258 25 May 2023 10:33:12      8.419      8.497    10.7465  36.975792     0.8150 1.9151e+02    292.258    104.090      8.419    33.1691    25.3947    1490.41 0.0000e+00
       1259 25 May 2023 10:33:12      8.373      8.450    10.7464  36.975800     0.9330 1.9391e+02    292.224    104.079      8.373    33.1692    25.3947    1490.41 0.0000e+00
       1260 25 May 2023 10:33:12      8.328      8.405    10.7464  36.975826     0.9380 1.9579e+02    292.265    104.095      8.328    33.1693    25.3948    1490.41 0.0000e+00
       1261 25 May 2023 10:33:12      8.283      8.359    10.7464  36.975842     0.8249 1.9729e+02    292.119    104.044      8.283    33.1693    25.3948    1490.41 0.0000e+00
       1262 25 May 2023 10:33:14      8.238      8.314    10.7464  36.975834     0.8140 1.9480e+02    292.210    104.077      8.238    33.1693    25.3948    1490.41 0.0000e+00
       1263 25 May 2023 10:33:14      8.194      8.269    10.7464  36.975822     0.9271 1.9976e+02    292.190    104.071      8.194    33.1693    25.3948    1490.41 0.0000e+00
       1264 25 May 2023 10:33:14      8.149      8.224    10.7465  36.975800     0.9429 2.0025e+02    292.047    104.021      8.149    33.1692    25.3948    1490.41 0.0000e+00
       1265 25 May 2023 10:33:14      8.104      8.178    10.7465  36.975750     0.7049 2.0334e+02    291.820    103.942      8.104    33.1692    25.3947    1490.40 0.0000e+00
       1266 25 May 2023 10:33:14      8.059      8.133    10.7466  36.975674     0.7069 2.1238e+02    291.848    103.956      8.059    33.1690    25.3946    1490.40 0.0000e+00
       1267 25 May 2023 10:33:15      8.014      8.088    10.7466  36.975689     0.8269 2.1327e+02    291.647    103.887      8.014    33.1690    25.3946    1490.40 0.0000e+00
       1268 25 May 2023 10:33:15      7.970      8.043    10.7467  36.975906     0.8309 2.1439e+02    291.770    103.934      7.970    33.1692    25.3947    1490.40 0.0000e+00
       1269 25 May 2023 10:33:15      7.925      7.998    10.7468  36.976166     0.7604 2.1832e+02    292.079    104.046      7.925    33.1694    25.3948    1490.40 0.0000e+00
       1270 25 May 2023 10:33:15      7.881      7.954    10.7469  36.976311     0.6692 2.1505e+02    292.483    104.190      7.881    33.1694    25.3949    1490.40 0.0000e+00
       1271 25 May 2023 10:33:15      7.838      7.910    10.7470  36.976376     0.6791 2.0566e+02    293.052    104.394      7.838    33.1694    25.3948    1490.40 0.0000e+00
       1272 25 May 2023 10:33:15      7.793      7.865    10.7471  36.976418     0.9687 2.1627e+02    293.419    104.526      7.793    33.1695    25.3949    1490.40 0.0000e+00
       1273 25 May 2023 10:33:16      7.749      7.820    10.7471  36.976463     0.9638 2.3053e+02    293.755    104.647      7.749    33.1695    25.3949    1490.40 0.0000e+00
       1274 25 May 2023 10:33:16      7.704      7.775    10.7472  36.976513     0.8309 2.2893e+02    294.113    104.776      7.704    33.1695    25.3949    1490.40 0.0000e+00
       1275 25 May 2023 10:33:16      7.659      7.729    10.7472  36.976627     0.8249 2.2808e+02    294.394    104.879      7.659    33.1696    25.3949    1490.40 0.0000e+00
       1276 25 May 2023 10:33:16      7.614      7.684    10.7474  36.976849     0.6612 2.4275e+02    294.296    104.845      7.614    33.1697    25.3949    1490.40 0.0000e+00
       1277 25 May 2023 10:33:16      7.568      7.638    10.7477  36.977131     0.6513 2.4053e+02    294.266    104.836      7.568    33.1697    25.3949    1490.40 0.0000e+00
       1278 25 May 2023 10:33:18      7.523      7.592    10.7481  36.977413     0.6126 2.2898e+02    293.932    104.718      7.523    33.1697    25.3948    1490.40 0.0000e+00
       1279 25 May 2023 10:33:18      7.477      7.546    10.7485  36.977692     0.6156 2.4360e+02    293.841    104.687      7.477    33.1695    25.3946    1490.40 0.0000e+00
       1280 25 May 2023 10:33:18      7.432      7.501    10.7491  36.978043     0.7654 2.5706e+02    293.611    104.606      7.432    33.1694    25.3945    1490.40 0.0000e+00
       1281 25 May 2023 10:33:18      7.388      7.456    10.7496  36.978535     0.7674 2.4488e+02    293.483    104.561      7.388    33.1694    25.3944    1490.40 0.0000e+00
       1282 25 May 2023 10:33:18      7.343      7.411    10.7503  36.979176     0.7862 2.5090e+02    293.092    104.424      7.343    33.1694    25.3943    1490.41 0.0000e+00
       1283 25 May 2023 10:33:19      7.298      7.365    10.7512  36.979908     0.7882 2.5349e+02    292.732    104.298      7.298    33.1694    25.3941    1490.41 0.0000e+00
       1284 25 May 2023 10:33:19      7.253      7.320    10.7523  36.980610     0.7694 2.5090e+02    292.571    104.242      7.253    33.1691    25.3937    1490.41 0.0000e+00
       1285 25 May 2023 10:33:19      7.208      7.274    10.7535  36.981194     0.7575 2.4757e+02    292.526    104.226      7.208    33.1687    25.3931    1490.41 0.0000e+00
       1286 25 May 2023 10:33:19      7.163      7.229    10.7546  36.981621     0.6970 2.6029e+02    292.529    104.228      7.163    33.1681    25.3925    1490.42 0.0000e+00
       1287 25 May 2023 10:33:19      7.118      7.183    10.7556  36.981930     0.7069 2.8458e+02    292.617    104.260      7.118    33.1675    25.3918    1490.42 0.0000e+00
       1288 25 May 2023 10:33:20      7.073      7.138    10.7564  36.982220     0.6374 2.6396e+02    292.735    104.304      7.073    33.1671    25.3914    1490.42 0.0000e+00
       1289 25 May 2023 10:33:20      7.029      7.094    10.7571  36.982552     0.6533 2.5785e+02    292.861    104.350      7.029    33.1668    25.3910    1490.42 0.0000e+00
       1290 25 May 2023 10:33:20      6.985      7.049    10.7578  36.982983     0.5482 2.7157e+02    292.905    104.367      6.985    33.1666    25.3907    1490.42 0.0000e+00
       1291 25 May 2023 10:33:20      6.941      7.005    10.7585  36.983509     0.5482 2.7648e+02    293.119    104.444      6.941    33.1665    25.3905    1490.42 0.0000e+00
       1292 25 May 2023 10:33:20      6.898      6.961    10.7593  36.984058     0.5323 2.7205e+02    293.166    104.461      6.898    33.1664    25.3903    1490.43 0.0000e+00
       1293 25 May 2023 10:33:20      6.854      6.917    10.7601  36.984570     0.5898 2.9498e+02    293.197    104.472      6.854    33.1662    25.3900    1490.43 0.0000e+00
       1294 25 May 2023 10:33:22      6.810      6.873    10.7609  36.985065     0.6007 2.9789e+02    293.111    104.441      6.810    33.1660    25.3897    1490.43 0.0000e+00
       1295 25 May 2023 10:33:22      6.767      6.829    10.7616  36.985535     0.7138 2.8452e+02    293.054    104.422      6.767    33.1659    25.3895    1490.43 0.0000e+00
       1296 25 May 2023 10:33:22      6.723      6.785    10.7622  36.985909     0.7168 2.9536e+02    293.120    104.446      6.723    33.1656    25.3892    1490.43 0.0000e+00
       1297 25 May 2023 10:33:22      6.680      6.742    10.7629  36.986248     0.6117 2.9543e+02    293.048    104.421      6.680    33.1654    25.3889    1490.43 0.0000e+00
       1298 25 May 2023 10:33:22      6.637      6.698    10.7635  36.986637     0.6097 2.9614e+02    292.943    104.383      6.637    33.1653    25.3887    1490.44 0.0000e+00
       1299 25 May 2023 10:33:23      6.593      6.654    10.7641  36.987064     0.5978 2.9848e+02    292.871    104.357      6.593    33.1651    25.3885    1490.44 0.0000e+00
       1300 25 May 2023 10:33:23      6.549      6.610    10.7648  36.987461     0.5948 2.9298e+02    292.673    104.285      6.549    33.1649    25.3882    1490.44 0.0000e+00
       1301 25 May 2023 10:33:23      6.505      6.565    10.7656  36.987793     0.5680 3.1830e+02    292.797    104.329      6.505    33.1646    25.3878    1490.44 0.0000e+00
       1302 25 May 2023 10:33:23      6.460      6.520    10.7662  36.988041     0.5660 3.1381e+02    292.602    104.259      6.460    33.1643    25.3874    1490.44 0.0000e+00
       1303 25 May 2023 10:33:23      6.415      6.474    10.7668  36.988258     0.7356 3.1622e+02    292.800    104.330      6.415    33.1640    25.3872    1490.44 0.0000e+00
       1304 25 May 2023 10:33:24      6.370      6.429    10.7672  36.988602     0.7307 3.1963e+02    292.648    104.276      6.370    33.1640    25.3871    1490.44 0.0000e+00
       1305 25 May 2023 10:33:24      6.325      6.383    10.7677  36.989029     0.8080 3.1747e+02    292.564    104.246      6.325    33.1640    25.3870    1490.44 0.0000e+00
       1306 25 May 2023 10:33:24      6.280      6.337    10.7682  36.989372     0.8160 3.4086e+02    292.723    104.302      6.280    33.1639    25.3868    1490.44 0.0000e+00
       1307 25 May 2023 10:33:24      6.234      6.292    10.7687  36.989613     0.6384 3.3261e+02    292.933    104.377      6.234    33.1637    25.3866    1490.45 0.0000e+00
       1308 25 May 2023 10:33:24      6.189      6.246    10.7691  36.989780     0.6246 3.4893e+02    293.086    104.431      6.189    33.1635    25.3863    1490.45 0.0000e+00
       1309 25 May 2023 10:33:24      6.144      6.200    10.7695  36.989880     0.7376 3.3487e+02    293.103    104.437      6.144    33.1632    25.3861    1490.45 0.0000e+00
       1310 25 May 2023 10:33:26      6.099      6.155    10.7698  36.989918     0.7396 3.2684e+02    293.221    104.478      6.099    33.1630    25.3859    1490.45 0.0000e+00
       1311 25 May 2023 10:33:26      6.054      6.109    10.7701  36.989925     0.5482 3.5362e+02    293.139    104.447      6.054    33.1628    25.3857    1490.45 0.0000e+00
       1312 25 May 2023 10:33:26      6.009      6.064    10.7703  36.989941     0.5442 3.3774e+02    293.050    104.416      6.009    33.1627    25.3855    1490.45 0.0000e+00
       1313 25 May 2023 10:33:26      5.964      6.019    10.7704  36.989967     0.5571 3.3841e+02    293.081    104.427      5.964    33.1626    25.3854    1490.45 0.0000e+00
       1314 25 May 2023 10:33:26      5.919      5.974    10.7706  36.989941     0.5621 3.5138e+02    293.097    104.433      5.919    33.1624    25.3852    1490.45 0.0000e+00
       1315 25 May 2023 10:33:27      5.875      5.929    10.7707  36.989853     0.5541 3.6669e+02    292.799    104.325      5.875    33.1622    25.3851    1490.44 0.0000e+00
       1316 25 May 2023 10:33:27      5.830      5.884    10.7707  36.989719     0.4807 3.4612e+02    292.647    104.269      5.830    33.1621    25.3850    1490.44 0.0000e+00
       1317 25 May 2023 10:33:27      5.786      5.839    10.7706  36.989571     0.4897 3.9830e+02    292.247    104.125      5.786    33.1621    25.3850    1490.44 0.0000e+00
       1318 25 May 2023 10:33:27      5.742      5.795    10.7705  36.989433     0.4698 3.7587e+02    292.004    104.037      5.742    33.1621    25.3850    1490.44 0.0000e+00
       1319 25 May 2023 10:33:27      5.698      5.750    10.7703  36.989346     0.4768 3.6573e+02    291.917    104.006      5.698    33.1622    25.3851    1490.44 0.0000e+00
       1320 25 May 2023 10:33:28      5.654      5.706    10.7701  36.989296     0.6811 4.0232e+02    291.950    104.018      5.654    33.1623    25.3852    1490.44 0.0000e+00
       1321 25 May 2023 10:33:28      5.610      5.662    10.7700  36.989258     0.6702 3.9173e+02    291.917    104.008      5.610    33.1624    25.3853    1490.44 0.0000e+00
