       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        740 25 May 2023 11:49:05     18.800     18.973    10.9858  37.092255     0.9588 2.2593e+01    288.481    103.197     18.800    33.0640    25.2707    1491.30 0.0000e+00
        741 25 May 2023 11:49:05     18.843     19.017    10.9858  37.092270     0.9687 2.2494e+01    288.386    103.162     18.843    33.0641    25.2707    1491.30 0.0000e+00
        742 25 May 2023 11:49:05     18.887     19.061    10.9857  37.092316     0.7753 2.2293e+01    288.243    103.110     18.887    33.0641    25.2708    1491.30 0.0000e+00
        743 25 May 2023 11:49:06     18.930     19.105    10.9857  37.092335     0.7614 2.2075e+01    288.083    103.052     18.930    33.0642    25.2708    1491.30 0.0000e+00
        744 25 May 2023 11:49:06     18.974     19.149    10.9857  37.092270     0.8110 2.1863e+01    288.309    103.130     18.974    33.0641    25.2708    1491.30 0.0000e+00
        745 25 May 2023 11:49:06     19.018     19.194    10.9856  37.092140     0.8100 2.1630e+01    288.376    103.150     19.018    33.0640    25.2707    1491.30 0.0000e+00
        746 25 May 2023 11:49:06     19.063     19.239    10.9855  37.091976     0.8328 2.1522e+01    288.668    103.253     19.063    33.0639    25.2707    1491.30 0.0000e+00
        747 25 May 2023 11:49:06     19.107     19.284    10.9853  37.091755     0.8477 2.1292e+01    288.878    103.326     19.107    33.0639    25.2707    1491.30 0.0000e+00
        748 25 May 2023 11:49:06     19.152     19.329    10.9850  37.091442     0.8854 2.1070e+01    289.116    103.410     19.152    33.0637    25.2706    1491.30 0.0000e+00
        749 25 May 2023 11:49:07     19.197     19.374    10.9847  37.091091     0.8864 2.0841e+01    289.285    103.470     19.197    33.0637    25.2706    1491.30 0.0000e+00
        750 25 May 2023 11:49:07     19.241     19.419    10.9843  37.090809     1.2137 2.0623e+01    289.421    103.520     19.241    33.0637    25.2707    1491.30 0.0000e+00
        751 25 May 2023 11:49:07     19.286     19.464    10.9839  37.090672     1.2107 2.0533e+01    289.306    103.479     19.286    33.0640    25.2710    1491.30 0.0000e+00
        752 25 May 2023 11:49:07     19.331     19.509    10.9834  37.090664     0.9876 2.0345e+01    289.203    103.442     19.331    33.0643    25.2714    1491.30 0.0000e+00
        753 25 May 2023 11:49:07     19.375     19.554    10.9831  37.090679     0.9945 2.0155e+01    289.139    103.420     19.375    33.0646    25.2716    1491.30 0.0000e+00
        754 25 May 2023 11:49:09     19.419     19.598    10.9829  37.090645     1.2345 1.9953e+01    289.054    103.388     19.419    33.0647    25.2718    1491.30 0.0000e+00
        755 25 May 2023 11:49:09     19.462     19.642    10.9828  37.090603     1.2345 1.9762e+01    288.914    103.336     19.462    33.0648    25.2718    1491.30 0.0000e+00
        756 25 May 2023 11:49:09     19.505     19.685    10.9827  37.090504     0.7872 1.9620e+01    288.815    103.301     19.505    33.0648    25.2719    1491.30 0.0000e+00
        757 25 May 2023 11:49:09     19.548     19.728    10.9825  37.090290     0.7723 1.9458e+01    288.856    103.314     19.548    33.0647    25.2718    1491.30 0.0000e+00
        758 25 May 2023 11:49:09     19.590     19.771    10.9822  37.089993     0.7565 1.9280e+01    289.044    103.381     19.590    33.0647    25.2718    1491.30 0.0000e+00
        759 25 May 2023 11:49:10     19.632     19.813    10.9819  37.089581     0.6722 1.9145e+01    288.988    103.360     19.632    33.0646    25.2718    1491.30 0.0000e+00
        760 25 May 2023 11:49:10     19.674     19.856    10.9814  37.089031     0.6781 1.9037e+01    288.737    103.271     19.674    33.0644    25.2718    1491.30 0.0000e+00
        761 25 May 2023 11:49:10     19.716     19.898    10.9808  37.088341     0.6682 1.8817e+01    288.633    103.235     19.716    33.0643    25.2718    1491.30 0.0000e+00
        762 25 May 2023 11:49:10     19.757     19.940    10.9800  37.087528     0.6513 1.8682e+01    288.642    103.237     19.757    33.0641    25.2718    1491.30 0.0000e+00
        763 25 May 2023 11:49:10     19.799     19.982    10.9791  37.086838     0.7942 1.8507e+01    288.793    103.292     19.799    33.0643    25.2721    1491.29 0.0000e+00
        764 25 May 2023 11:49:11     19.841     20.024    10.9781  37.086475     0.7961 1.8302e+01    288.982    103.360     19.841    33.0647    25.2726    1491.29 0.0000e+00
        765 25 May 2023 11:49:11     19.882     20.066    10.9773  37.086323     0.8566 1.8107e+01    289.152    103.420     19.882    33.0653    25.2732    1491.29 0.0000e+00
        766 25 May 2023 11:49:11     19.923     20.107    10.9768  37.086258     0.8527 1.8000e+01    289.144    103.417     19.923    33.0657    25.2736    1491.29 0.0000e+00
        767 25 May 2023 11:49:11     19.964     20.148    10.9764  37.086285     0.8239 1.7812e+01    289.509    103.548     19.964    33.0660    25.2739    1491.29 0.0000e+00
        768 25 May 2023 11:49:11     20.004     20.189    10.9763  37.086330     0.8437 1.7719e+01    289.449    103.526     20.004    33.0662    25.2741    1491.29 0.0000e+00
        769 25 May 2023 11:49:11     20.044     20.229    10.9762  37.086254     0.8725 1.7534e+01    289.339    103.486     20.044    33.0661    25.2740    1491.29 0.0000e+00
        770 25 May 2023 11:49:13     20.084     20.270    10.9762  37.086098     0.8775 1.7469e+01    289.227    103.447     20.084    33.0660    25.2740    1491.29 0.0000e+00
        771 25 May 2023 11:49:13     20.125     20.310    10.9760  37.085911     0.9231 1.7339e+01    289.006    103.367     20.125    33.0660    25.2740    1491.29 0.0000e+00
        772 25 May 2023 11:49:13     20.165     20.352    10.9758  37.085663     0.9310 1.7181e+01    288.881    103.321     20.165    33.0659    25.2740    1491.29 0.0000e+00
        773 25 May 2023 11:49:13     20.207     20.394    10.9754  37.085426     1.0907 1.7039e+01    288.862    103.314     20.207    33.0660    25.2741    1491.29 0.0000e+00
        774 25 May 2023 11:49:13     20.250     20.437    10.9750  37.085297     1.0977 1.6864e+01    288.959    103.349     20.250    33.0662    25.2743    1491.29 0.0000e+00
        775 25 May 2023 11:49:14     20.293     20.480    10.9747  37.085213     1.0421 1.6674e+01    288.987    103.360     20.293    33.0664    25.2745    1491.29 0.0000e+00
        776 25 May 2023 11:49:14     20.336     20.524    10.9745  37.085148     1.0471 1.6532e+01    288.853    103.312     20.336    33.0665    25.2747    1491.29 0.0000e+00
        777 25 May 2023 11:49:14     20.380     20.568    10.9743  37.085167     0.8447 1.6420e+01    288.919    103.335     20.380    33.0666    25.2748    1491.29 0.0000e+00
        778 25 May 2023 11:49:14     20.423     20.612    10.9743  37.085274     0.8517 1.6245e+01    288.867    103.318     20.423    33.0668    25.2749    1491.29 0.0000e+00
        779 25 May 2023 11:49:14     20.466     20.655    10.9743  37.085381     0.9033 1.6114e+01    288.869    103.318     20.466    33.0668    25.2749    1491.29 0.0000e+00
        780 25 May 2023 11:49:15     20.509     20.699    10.9743  37.085438     0.9052 1.5946e+01    288.794    103.291     20.509    33.0669    25.2749    1491.29 0.0000e+00
        781 25 May 2023 11:49:15     20.552     20.742    10.9744  37.085491     0.8914 1.5845e+01    288.807    103.296     20.552    33.0669    25.2749    1491.29 0.0000e+00
        782 25 May 2023 11:49:15     20.595     20.785    10.9744  37.085495     0.7823 1.5721e+01    288.812    103.298     20.595    33.0668    25.2749    1491.29 0.0000e+00
        783 25 May 2023 11:49:15     20.637     20.828    10.9744  37.085403     0.7852 1.5604e+01    288.924    103.338     20.637    33.0667    25.2748    1491.29 0.0000e+00
        784 25 May 2023 11:49:15     20.680     20.871    10.9743  37.085331     0.7148 1.5435e+01    289.311    103.476     20.680    33.0667    25.2748    1491.29 0.0000e+00
        785 25 May 2023 11:49:17     20.722     20.913    10.9742  37.085335     0.7198 1.5324e+01    289.262    103.458     20.722    33.0668    25.2749    1491.29 0.0000e+00
        786 25 May 2023 11:49:17     20.763     20.955    10.9741  37.085312     0.7852 1.5197e+01    289.498    103.542     20.763    33.0668    25.2749    1491.29 0.0000e+00
        787 25 May 2023 11:49:17     20.805     20.997    10.9740  37.085285     0.7783 1.5101e+01    289.582    103.571     20.805    33.0668    25.2750    1491.30 0.0000e+00
        788 25 May 2023 11:49:17     20.846     21.038    10.9740  37.085297     0.7436 1.4950e+01    289.775    103.640     20.846    33.0669    25.2750    1491.30 0.0000e+00
        789 25 May 2023 11:49:17     20.887     21.080    10.9739  37.085320     0.7446 1.4836e+01    289.981    103.714     20.887    33.0670    25.2751    1491.30 0.0000e+00
        790 25 May 2023 11:49:17     20.928     21.121    10.9737  37.085300     0.8130 1.4674e+01    290.237    103.804     20.928    33.0671    25.2752    1491.30 0.0000e+00
        791 25 May 2023 11:49:18     20.968     21.162    10.9736  37.085293     0.8051 1.4575e+01    290.407    103.865     20.968    33.0671    25.2753    1491.30 0.0000e+00
        792 25 May 2023 11:49:18     21.008     21.202    10.9736  37.085327     1.0500 1.4461e+01    290.344    103.844     21.008    33.0672    25.2753    1491.30 0.0000e+00
        793 25 May 2023 11:49:18     21.048     21.242    10.9736  37.085400     1.0431 1.4338e+01    290.390    103.860     21.048    33.0672    25.2754    1491.30 0.0000e+00
        794 25 May 2023 11:49:18     21.088     21.283    10.9736  37.085491     1.0947 1.4216e+01    290.195    103.790     21.088    33.0673    25.2754    1491.30 0.0000e+00
        795 25 May 2023 11:49:18     21.128     21.323    10.9737  37.085590     1.1016 1.4139e+01    290.031    103.732     21.128    33.0673    25.2754    1491.30 0.0000e+00
        796 25 May 2023 11:49:19     21.168     21.364    10.9738  37.085602     0.7882 1.4034e+01    289.485    103.537     21.168    33.0672    25.2754    1491.30 0.0000e+00
        797 25 May 2023 11:49:19     21.209     21.405    10.9738  37.085529     0.7813 1.3924e+01    288.981    103.356     21.209    33.0671    25.2752    1491.30 0.0000e+00
        798 25 May 2023 11:49:19     21.250     21.447    10.9739  37.085503     0.6781 1.3845e+01    288.758    103.276     21.250    33.0670    25.2752    1491.30 0.0000e+00
        799 25 May 2023 11:49:19     21.292     21.489    10.9738  37.085571     0.6860 1.3727e+01    288.741    103.270     21.292    33.0671    25.2752    1491.30 0.0000e+00
        800 25 May 2023 11:49:19     21.335     21.532    10.9738  37.085579     0.7465 1.3578e+01    288.710    103.259     21.335    33.0671    25.2753    1491.30 0.0000e+00
        801 25 May 2023 11:49:21     21.378     21.575    10.9737  37.085472     0.7307 1.3448e+01    288.866    103.315     21.378    33.0670    25.2752    1491.30 0.0000e+00
        802 25 May 2023 11:49:21     21.421     21.619    10.9737  37.085400     0.7168 1.3316e+01    289.025    103.371     21.421    33.0670    25.2752    1491.30 0.0000e+00
        803 25 May 2023 11:49:21     21.465     21.663    10.9735  37.085438     0.9786 1.3194e+01    289.243    103.447     21.465    33.0672    25.2754    1491.30 0.0000e+00
        804 25 May 2023 11:49:21     21.509     21.707    10.9733  37.085487     0.9905 1.3080e+01    289.514    103.544     21.509    33.0674    25.2756    1491.31 0.0000e+00
        805 25 May 2023 11:49:21     21.553     21.752    10.9731  37.085552     0.6870 1.2974e+01    289.608    103.579     21.553    33.0677    25.2758    1491.31 0.0000e+00
        806 25 May 2023 11:49:21     21.597     21.796    10.9729  37.085609     0.6979 1.2870e+01    289.625    103.584     21.597    33.0678    25.2760    1491.31 0.0000e+00
        807 25 May 2023 11:49:22     21.641     21.841    10.9728  37.085575     1.2048 1.2746e+01    289.685    103.604     21.641    33.0679    25.2760    1491.31 0.0000e+00
        808 25 May 2023 11:49:22     21.685     21.885    10.9727  37.085518     1.1939 1.2619e+01    289.647    103.591     21.685    33.0679    25.2760    1491.31 0.0000e+00
        809 25 May 2023 11:49:22     21.729     21.930    10.9727  37.085526     0.7515 1.2522e+01    289.819    103.652     21.729    33.0679    25.2760    1491.31 0.0000e+00
        810 25 May 2023 11:49:22     21.773     21.974    10.9728  37.085556     0.7475 1.2400e+01    289.724    103.618     21.773    33.0678    25.2760    1491.31 0.0000e+00
        811 25 May 2023 11:49:22     21.817     22.019    10.9728  37.085548     0.6950 1.2292e+01    289.791    103.642     21.817    33.0677    25.2759    1491.31 0.0000e+00
        812 25 May 2023 11:49:23     21.861     22.063    10.9729  37.085564     0.6979 1.2150e+01    289.870    103.671     21.861    33.0677    25.2759    1491.31 0.0000e+00
        813 25 May 2023 11:49:23     21.904     22.106    10.9728  37.085644     0.7813 1.2023e+01    289.934    103.693     21.904    33.0678    25.2759    1491.31 0.0000e+00
        814 25 May 2023 11:49:23     21.946     22.149    10.9728  37.085751     0.7813 1.1992e+01    289.962    103.703     21.946    33.0679    25.2761    1491.31 0.0000e+00
        815 25 May 2023 11:49:23     21.988     22.191    10.9727  37.085884     1.0550 1.1856e+01    289.902    103.682     21.988    33.0681    25.2762    1491.31 0.0000e+00
        816 25 May 2023 11:49:23     22.030     22.233    10.9726  37.086060     1.0639 1.1781e+01    289.820    103.652     22.030    33.0684    25.2764    1491.31 0.0000e+00
        817 25 May 2023 11:49:25     22.071     22.275    10.9725  37.086197     1.1234 1.1676e+01    289.536    103.549     22.071    33.0686    25.2766    1491.31 0.0000e+00
        818 25 May 2023 11:49:25     22.113     22.317    10.9724  37.086243     1.1244 1.1582e+01    289.467    103.525     22.113    33.0687    25.2767    1491.31 0.0000e+00
        819 25 May 2023 11:49:25     22.154     22.358    10.9722  37.086254     1.1968 1.1491e+01    289.455    103.521     22.154    33.0688    25.2769    1491.31 0.0000e+00
        820 25 May 2023 11:49:25     22.195     22.400    10.9719  37.086246     1.1879 1.1418e+01    289.302    103.466     22.195    33.0691    25.2771    1491.31 0.0000e+00
        821 25 May 2023 11:49:25     22.236     22.441    10.9716  37.086224     0.9548 1.1309e+01    289.352    103.484     22.236    33.0693    25.2774    1491.31 0.0000e+00
        822 25 May 2023 11:49:26     22.277     22.483    10.9713  37.086231     0.9628 1.1203e+01    289.449    103.519     22.277    33.0696    25.2776    1491.31 0.0000e+00
        823 25 May 2023 11:49:26     22.319     22.525    10.9712  37.086216     0.7813 1.1110e+01    289.422    103.509     22.319    33.0697    25.2777    1491.31 0.0000e+00
        824 25 May 2023 11:49:26     22.360     22.567    10.9710  37.086143     0.7743 1.1011e+01    289.653    103.592     22.360    33.0698    25.2778    1491.31 0.0000e+00
        825 25 May 2023 11:49:26     22.402     22.609    10.9708  37.086094     0.7515 1.0934e+01    289.826    103.654     22.402    33.0698    25.2779    1491.31 0.0000e+00
