       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        165 25 May 2023 10:09:10      1.423      1.436    11.4295  37.281452    -0.7224 8.6126e+02    205.767     74.241      1.423    32.8609    25.0332    1492.32 0.0000e+00
        166 25 May 2023 10:09:10      1.422      1.435    11.4302  37.279499     0.7069 1.0493e+03    204.870     73.923      1.422    32.8584    25.0311    1492.32 0.0000e+00
        167 25 May 2023 10:09:10      1.421      1.434    11.4309  37.277756     0.7059 4.6450e+02    204.393     73.753      1.421    32.8560    25.0291    1492.32 0.0000e+00
        168 25 May 2023 10:09:10      1.421      1.434    11.4317  37.276615     0.0552 1.2020e+03    204.112     73.622      1.421    32.8542    25.0275    1492.32 0.0000e+00
        169 25 May 2023 10:09:12      1.421      1.434    11.4327  37.276493     0.0503 3.6967e+02    204.398     73.705      1.421    32.8532    25.0266    1492.32 0.0000e+00
        170 25 May 2023 10:09:12      1.422      1.435    11.4340  37.277782     0.4936 8.3656e+02    206.191     74.348      1.422    32.8534    25.0265    1492.33 0.0000e+00
        171 25 May 2023 10:09:12      1.424      1.437    11.4355  37.280396     0.4926 8.1240e+02    210.654     75.953      1.424    32.8546    25.0272    1492.33 0.0000e+00
        172 25 May 2023 10:09:12      1.426      1.439    11.4373  37.283543     0.5859 8.0198e+02    220.973     79.665      1.426    32.8561    25.0280    1492.34 0.0000e+00
        173 25 May 2023 10:09:12      1.427      1.440    11.4392  37.286304     0.5859 2.4868e+03    237.290     85.539      1.427    32.8571    25.0284    1492.35 0.0000e+00
        174 25 May 2023 10:09:13      1.428      1.441    11.4410  37.287807    63.0101 1.3447e+03    257.714     92.893      1.428    32.8569    25.0280    1492.36 0.0000e+00
        175 25 May 2023 10:09:13      1.428      1.441    11.4425  37.287125    62.9039 9.1365e+02    279.522    100.750      1.428    32.8549    25.0261    1492.36 0.0000e+00
        176 25 May 2023 10:09:13      1.427      1.440    11.4436  37.284599     0.8110 1.3176e+03    299.183    107.836      1.427    32.8514    25.0232    1492.36 0.0000e+00
        177 25 May 2023 10:09:13      1.427      1.440    11.4444  37.281761     0.8021 1.0097e+03    315.945    113.878      1.427    32.8480    25.0204    1492.36 0.0000e+00
        178 25 May 2023 10:09:13      1.426      1.439    11.4450  37.279568    -0.1114 1.3429e+03    327.948    118.207      1.426    32.8453    25.0182    1492.36 0.0000e+00
        179 25 May 2023 10:09:14      1.426      1.439    11.4456  37.278088    -0.1114 1.1892e+03    335.635    120.984      1.426    32.8433    25.0166    1492.36 0.0000e+00
        180 25 May 2023 10:09:14      1.427      1.440    11.4462  37.277153     0.8001 6.1188e+02    338.311    121.955      1.427    32.8419    25.0154    1492.36 0.0000e+00
        181 25 May 2023 10:09:14      1.427      1.440    11.4468  37.276474     0.7961 7.2665e+02    337.891    121.805      1.427    32.8407    25.0143    1492.36 0.0000e+00
        182 25 May 2023 10:09:14      1.428      1.441    11.4476  37.275383     0.7783 6.5280e+02    336.011    121.128      1.428    32.8389    25.0128    1492.36 0.0000e+00
        183 25 May 2023 10:09:14      1.429      1.443    11.4484  37.272621     1.0362 2.1824e+03    333.900    120.370      1.429    32.8355    25.0100    1492.36 0.0000e+00
        184 25 May 2023 10:09:14      1.430      1.443    11.4492  37.266014     1.0421 9.7326e+02    331.741    119.595      1.430    32.8283    25.0042    1492.35 0.0000e+00
        185 25 May 2023 10:09:15      1.430      1.443    11.4499  37.252384     0.1663 1.0005e+03    329.348    118.734      1.430    32.8143    24.9932    1492.34 0.0000e+00
        186 25 May 2023 10:09:15      1.429      1.443    11.4502  37.231899     0.1703 6.0682e+02    327.196    117.963      1.429    32.7939    24.9773    1492.31 0.0000e+00
        187 25 May 2023 10:09:15      1.428      1.441    11.4498  37.211224     0.1118 9.3877e+02    324.632    117.045      1.428    32.7740    24.9619    1492.29 0.0000e+00
        188 25 May 2023 10:09:15      1.426      1.439    11.4485  37.195885     0.1187 6.3938e+02    322.075    116.127      1.426    32.7601    24.9514    1492.27 0.0000e+00
        189 25 May 2023 10:09:15      1.424      1.438    11.4464  37.185421     0.3915 8.4521e+02    319.558    115.218      1.424    32.7518    24.9453    1492.25 0.0000e+00
        190 25 May 2023 10:09:17      1.424      1.437    11.4436  37.178112     0.4014 7.3932e+02    317.325    114.413      1.424    32.7471    24.9422    1492.23 0.0000e+00
        191 25 May 2023 10:09:17      1.425      1.438    11.4405  37.173275     0.4579 1.0502e+03    315.215    113.654      1.425    32.7451    24.9412    1492.22 0.0000e+00
        192 25 May 2023 10:09:17      1.426      1.440    11.4375  37.170467     0.4530 6.4359e+02    313.452    113.018      1.426    32.7450    24.9416    1492.21 0.0000e+00
        193 25 May 2023 10:09:17      1.428      1.441    11.4353  37.169243     0.2149 1.6985e+03    312.051    112.509      1.428    32.7458    24.9426    1492.20 0.0000e+00
        194 25 May 2023 10:09:17      1.429      1.442    11.4340  37.168919     0.2060 4.1994e+02    310.770    112.033      1.429    32.7466    24.9435    1492.20 0.0000e+00
        195 25 May 2023 10:09:18      1.429      1.442    11.4336  37.169189     0.2893 1.2083e+03    309.856    111.687      1.429    32.7472    24.9441    1492.20 0.0000e+00
        196 25 May 2023 10:09:18      1.429      1.442    11.4339  37.170021     0.2814 1.1500e+03    309.302    111.474      1.429    32.7478    24.9444    1492.20 0.0000e+00
        197 25 May 2023 10:09:18      1.428      1.441    11.4348  37.170929     0.2318 9.6838e+02    308.637    111.234      1.428    32.7478    24.9443    1492.20 0.0000e+00
        198 25 May 2023 10:09:18      1.428      1.441    11.4361  37.171524     0.2358 6.7679e+02    308.053    111.010      1.428    32.7473    24.9437    1492.21 0.0000e+00
        199 25 May 2023 10:09:18      1.427      1.440    11.4373  37.172031     0.6593 8.2475e+02    307.613    110.816      1.427    32.7467    24.9430    1492.21 0.0000e+00
        200 25 May 2023 10:09:18      1.428      1.441    11.4383  37.172771     0.6662 7.1311e+02    307.477    110.711      1.428    32.7465    24.9427    1492.21 0.0000e+00
        201 25 May 2023 10:09:19      1.430      1.443    11.4393  37.173630     0.4688 7.6498e+02    307.433    110.635      1.430    32.7465    24.9424    1492.22 0.0000e+00
        202 25 May 2023 10:09:19      1.432      1.445    11.4405  37.174561     0.4698 1.0137e+03    307.123    110.474      1.432    32.7464    24.9421    1492.22 0.0000e+00
        203 25 May 2023 10:09:19      1.434      1.447    11.4416  37.175697     0.4401 7.4532e+02    306.778    110.316      1.434    32.7464    24.9420    1492.23 0.0000e+00
        204 25 May 2023 10:09:19      1.435      1.448    11.4429  37.176758     0.3925 1.2612e+03    306.667    110.253      1.435    32.7464    24.9417    1492.23 0.0000e+00
        205 25 May 2023 10:09:19      1.436      1.449    11.4442  37.177261     0.3935 5.1086e+02    306.706    110.237      1.436    32.7457    24.9409    1492.23 0.0000e+00
        206 25 May 2023 10:09:21      1.437      1.450    11.4453  37.177116     0.4678 1.8113e+03    306.767    110.229      1.437    32.7446    24.9399    1492.24 0.0000e+00
        207 25 May 2023 10:09:21      1.437      1.451    11.4458  37.176670     0.4718 6.0035e+02    306.632    110.151      1.437    32.7437    24.9391    1492.24 0.0000e+00
        208 25 May 2023 10:09:21      1.439      1.452    11.4457  37.176102     0.4659 1.0452e+03    306.283    109.987      1.439    32.7433    24.9388    1492.24 0.0000e+00
        209 25 May 2023 10:09:21      1.442      1.455    11.4451  37.174915     0.4668 8.4724e+02    306.048    109.856      1.442    32.7426    24.9384    1492.23 0.0000e+00
        210 25 May 2023 10:09:21      1.446      1.459    11.4438  37.172569     0.4401 7.8275e+02    306.066    109.828      1.446    32.7414    24.9377    1492.23 0.0000e+00
        211 25 May 2023 10:09:22      1.453      1.466    11.4414  37.168976     0.4440 8.9977e+02    306.000    109.776      1.453    32.7401    24.9371    1492.22 0.0000e+00
        212 25 May 2023 10:09:22      1.461      1.474    11.4374  37.164528     0.4698 1.1110e+03    305.895    109.705      1.461    32.7393    24.9372    1492.20 0.0000e+00
        213 25 May 2023 10:09:22      1.470      1.483    11.4319  37.159927     0.4649 7.8189e+02    305.961    109.681      1.470    32.7396    24.9384    1492.18 0.0000e+00
        214 25 May 2023 10:09:22      1.481      1.494    11.4254  37.154949     0.4639 7.2332e+02    306.115    109.688      1.481    32.7404    24.9403    1492.16 0.0000e+00
        215 25 May 2023 10:09:22      1.493      1.507    11.4181  37.147888     0.4559 1.0174e+03    306.331    109.730      1.493    32.7401    24.9413    1492.14 0.0000e+00
        216 25 May 2023 10:09:23      1.508      1.522    11.4085  37.137913     0.3389 5.8403e+02    306.384    109.731      1.508    32.7388    24.9421    1492.10 0.0000e+00
        217 25 May 2023 10:09:23      1.528      1.542    11.3948  37.126572     0.3359 1.0569e+03    306.526    109.770      1.528    32.7397    24.9453    1492.06 0.0000e+00
        218 25 May 2023 10:09:23      1.552      1.566    11.3769  37.115959     0.5016 5.7064e+02    306.485    109.738      1.552    32.7452    24.9528    1492.00 0.0000e+00
        219 25 May 2023 10:09:23      1.581      1.596    11.3564  37.107178     0.4976 1.1962e+03    306.525    109.731      1.581    32.7547    24.9639    1491.94 0.0000e+00
        220 25 May 2023 10:09:23      1.615      1.630    11.3358  37.100254     0.3994 9.5513e+02    306.614    109.744      1.615    32.7662    24.9765    1491.88 0.0000e+00
        221 25 May 2023 10:09:23      1.652      1.667    11.3167  37.094395     0.4093 1.2950e+03    306.608    109.721      1.652    32.7774    24.9887    1491.83 0.0000e+00
        222 25 May 2023 10:09:25      1.691      1.707    11.2990  37.088905     0.2090 1.5323e+03    306.592    109.691      1.691    32.7877    24.9999    1491.78 0.0000e+00
        223 25 May 2023 10:09:25      1.732      1.748    11.2820  37.083382     0.2119 7.2491e+02    306.796    109.726      1.732    32.7974    25.0105    1491.73 0.0000e+00
        224 25 May 2023 10:09:25      1.773      1.790    11.2650  37.077335     0.3935 1.3574e+03    306.989    109.749      1.773    32.8065    25.0206    1491.69 0.0000e+00
        225 25 May 2023 10:09:25      1.816      1.832    11.2478  37.070568     0.4004 6.3506e+02    306.970    109.700      1.816    32.8152    25.0304    1491.64 0.0000e+00
        226 25 May 2023 10:09:25      1.858      1.876    11.2297  37.063713     0.3696 9.5408e+02    307.170    109.737      1.858    32.8245    25.0409    1491.59 0.0000e+00
        227 25 May 2023 10:09:26      1.902      1.919    11.2108  37.057472     0.4867 6.0908e+02    307.364    109.779      1.902    32.8352    25.0526    1491.53 0.0000e+00
        228 25 May 2023 10:09:26      1.946      1.964    11.1922  37.051460     0.4926 6.7917e+02    307.447    109.787      1.946    32.8459    25.0642    1491.48 0.0000e+00
        229 25 May 2023 10:09:26      1.991      2.009    11.1742  37.044662     0.4540 4.1775e+02    307.497    109.786      1.991    32.8552    25.0747    1491.43 0.0000e+00
        230 25 May 2023 10:09:26      2.037      2.056    11.1564  37.036713     0.4589 5.1153e+02    307.612    109.810      2.037    32.8633    25.0842    1491.38 0.0000e+00
        231 25 May 2023 10:09:26      2.084      2.103    11.1381  37.028736     0.4302 5.9006e+02    307.372    109.710      2.084    32.8717    25.0939    1491.33 0.0000e+00
        232 25 May 2023 10:09:27      2.132      2.152    11.1202  37.022224     0.4192 2.5316e+02    307.341    109.685      2.132    32.8813    25.1046    1491.28 0.0000e+00
        233 25 May 2023 10:09:27      2.181      2.201    11.1040  37.017033     0.3776 3.5000e+02    307.207    109.628      2.181    32.8906    25.1148    1491.23 0.0000e+00
        234 25 May 2023 10:09:27      2.229      2.249    11.0906  37.012028     0.3746 2.5271e+02    306.971    109.537      2.229    32.8976    25.1226    1491.19 0.0000e+00
        235 25 May 2023 10:09:27      2.276      2.297    11.0794  37.006371     0.5363 2.4719e+02    306.904    109.507      2.276    32.9020    25.1280    1491.16 0.0000e+00
        236 25 May 2023 10:09:27      2.323      2.345    11.0691  36.999790     0.5353 2.7922e+02    306.702    109.424      2.323    32.9047    25.1319    1491.13 0.0000e+00
        237 25 May 2023 10:09:29      2.370      2.392    11.0589  36.992676     0.4827 6.6666e+02    306.540    109.354      2.370    32.9067    25.1353    1491.09 0.0000e+00
        238 25 May 2023 10:09:29      2.418      2.440    11.0484  36.985001     0.4807 4.0101e+02    306.378    109.283      2.418    32.9086    25.1386    1491.06 0.0000e+00
        239 25 May 2023 10:09:29      2.466      2.489    11.0373  36.975971     0.4381 4.0506e+02    306.252    109.224      2.466    32.9096    25.1414    1491.02 0.0000e+00
        240 25 May 2023 10:09:29      2.516      2.539    11.0251  36.965450     0.4500 4.8537e+02    306.040    109.133      2.516    32.9101    25.1440    1490.98 0.0000e+00
        241 25 May 2023 10:09:29      2.568      2.592    11.0111  36.954342     0.4192 4.4452e+02    306.033    109.112      2.568    32.9116    25.1476    1490.94 0.0000e+00
        242 25 May 2023 10:09:29      2.622      2.646    10.9956  36.943985     0.4302 8.7340e+02    306.074    109.107      2.622    32.9152    25.1531    1490.89 0.0000e+00
        243 25 May 2023 10:09:30      2.676      2.701    10.9797  36.935139     0.4163 4.7852e+02    306.048    109.076      2.676    32.9206    25.1602    1490.84 0.0000e+00
        244 25 May 2023 10:09:30      2.731      2.757    10.9647  36.927715     0.4262 8.9977e+02    305.963    109.025      2.731    32.9267    25.1676    1490.79 0.0000e+00
        245 25 May 2023 10:09:30      2.786      2.812    10.9513  36.921375     0.4450 8.2313e+02    305.958    109.006      2.786    32.9325    25.1744    1490.75 0.0000e+00
        246 25 May 2023 10:09:30      2.840      2.866    10.9396  36.915745     0.4659 5.5684e+02    305.870    108.960      2.840    32.9373    25.1803    1490.72 0.0000e+00
        247 25 May 2023 10:09:30      2.894      2.920    10.9295  36.910725     0.4242 6.5295e+02    305.959    108.979      2.894    32.9414    25.1852    1490.69 0.0000e+00
        248 25 May 2023 10:09:31      2.947      2.974    10.9207  36.906456     0.4421 6.7931e+02    305.835    108.924      2.947    32.9451    25.1896    1490.66 0.0000e+00
        249 25 May 2023 10:09:31      2.999      3.027    10.9131  36.902752     0.4331 7.9761e+02    305.536    108.807      2.999    32.9482    25.1934    1490.64 0.0000e+00
        250 25 May 2023 10:09:31      3.052      3.080    10.9064  36.899452     0.4797 6.2788e+02    305.562    108.806      3.052    32.9509    25.1967    1490.62 0.0000e+00
        251 25 May 2023 10:09:31      3.105      3.134    10.9007  36.896435     0.4728 5.4063e+02    305.520    108.778      3.105    32.9530    25.1993    1490.61 0.0000e+00
        252 25 May 2023 10:09:31      3.158      3.187    10.8957  36.893311     0.4569 4.5754e+02    305.478    108.751      3.158    32.9544    25.2013    1490.59 0.0000e+00
        253 25 May 2023 10:09:33      3.211      3.241    10.8910  36.889660     0.4599 3.6413e+02    305.401    108.716      3.211    32.9550    25.2026    1490.58 0.0000e+00
        254 25 May 2023 10:09:33      3.263      3.293    10.8862  36.885376     0.3667 5.0057e+02    305.462    108.729      3.263    32.9550    25.2034    1490.56 0.0000e+00
