       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        168 25 May 2023 08:51:59      0.747      0.754    11.5069  36.414089     0.0205 1.3687e+03    237.618     85.404      0.747    31.9450    24.3074    1491.48 0.0000e+00
        169 25 May 2023 08:51:59      0.745      0.752    11.5050  36.414097     0.0265 1.3298e+03    237.595     85.371      0.745    31.9466    24.3090    1491.48 0.0000e+00
        170 25 May 2023 08:51:59      0.745      0.752    11.5030  36.415836    -0.0003 1.9456e+03    237.336     85.264      0.745    31.9501    24.3121    1491.47 0.0000e+00
        171 25 May 2023 08:52:00      0.746      0.753    11.5012  36.419460     0.0037 3.2204e+03    236.564     84.979      0.746    31.9552    24.3164    1491.47 0.0000e+00
        172 25 May 2023 08:52:00      0.749      0.756    11.5001  36.424603     0.0136 1.2549e+03    235.424     84.563      0.749    31.9611    24.3212    1491.48 0.0000e+00
        173 25 May 2023 08:52:00      0.751      0.758    11.5000  36.430134    -0.0033 2.4404e+03    234.033     84.065      0.751    31.9666    24.3255    1491.48 0.0000e+00
        174 25 May 2023 08:52:00      0.752      0.759    11.5005  36.433514     0.0136 1.7161e+03    232.753     83.607      0.752    31.9694    24.3276    1491.49 0.0000e+00
        175 25 May 2023 08:52:00      0.752      0.759    11.5015  36.430450     0.0116 1.9299e+03    231.030     82.992      0.752    31.9656    24.3244    1491.49 0.0000e+00
        176 25 May 2023 08:52:00      0.751      0.758    11.5028  36.421169     0.0285 1.1083e+03    229.772     82.543      0.751    31.9554    24.3163    1491.48 0.0000e+00
        177 25 May 2023 08:52:01      0.749      0.756    11.5045  36.411613     0.0166 1.1847e+03    229.364     82.392      0.749    31.9446    24.3076    1491.47 0.0000e+00
        178 25 May 2023 08:52:01      0.747      0.754    11.5065  36.405579     0.0404 1.3333e+03    228.999     82.251      0.747    31.9371    24.3014    1491.47 0.0000e+00
        179 25 May 2023 08:52:01      0.745      0.752    11.5089  36.403103     0.0275 1.3938e+03    229.199     82.322      0.745    31.9325    24.2974    1491.47 0.0000e+00
        180 25 May 2023 08:52:01      0.745      0.752    11.5120  36.403488     0.0156 1.2494e+03    229.174     82.293      0.745    31.9302    24.2951    1491.48 0.0000e+00
        181 25 May 2023 08:52:01      0.746      0.753    11.5155  36.406345     0.0037 1.1599e+03    229.025     82.218      0.746    31.9300    24.2943    1491.49 0.0000e+00
        182 25 May 2023 08:52:03      0.749      0.756    11.5188  36.411411    -0.0182 1.6240e+03    228.638     82.051      0.749    31.9321    24.2953    1491.51 0.0000e+00
        183 25 May 2023 08:52:03      0.753      0.760    11.5215  36.417927     0.0027 1.1708e+03    228.056     81.799      0.753    31.9361    24.2979    1491.52 0.0000e+00
        184 25 May 2023 08:52:03      0.756      0.763    11.5235  36.424702     0.0027 9.6563e+02    226.782     81.298      0.756    31.9410    24.3014    1491.53 0.0000e+00
        185 25 May 2023 08:52:03      0.759      0.766    11.5245  36.428692     0.0027 1.2706e+03    225.702     80.891      0.759    31.9440    24.3035    1491.54 0.0000e+00
        186 25 May 2023 08:52:03      0.762      0.769    11.5246  36.426025     0.0106 1.3914e+03    224.080     80.331      0.762    31.9413    24.3014    1491.54 0.0000e+00
        187 25 May 2023 08:52:04      0.765      0.772    11.5239  36.417507     0.0106 1.2377e+03    222.474     79.794      0.765    31.9337    24.2956    1491.53 0.0000e+00
        188 25 May 2023 08:52:04      0.769      0.777    11.5224  36.408169     0.0245 1.3193e+03    221.510     79.454      0.769    31.9258    24.2897    1491.51 0.0000e+00
        189 25 May 2023 08:52:04      0.776      0.783    11.5207  36.401196     0.0175 1.0984e+03    221.131     79.284      0.776    31.9205    24.2859    1491.50 0.0000e+00
        190 25 May 2023 08:52:04      0.786      0.794    11.5191  36.397160     0.0047 1.5103e+03    220.979     79.199      0.786    31.9180    24.2843    1491.49 0.0000e+00
        191 25 May 2023 08:52:04      0.800      0.808    11.5176  36.395935     0.0106 9.5617e+02    221.115     79.214      0.800    31.9180    24.2846    1491.49 0.0000e+00
        192 25 May 2023 08:52:05      0.818      0.825    11.5159  36.396999     0.0017 1.2440e+03    221.334     79.277      0.818    31.9205    24.2868    1491.48 0.0000e+00
        193 25 May 2023 08:52:05      0.838      0.845    11.5135  36.399879     0.0225 1.3136e+03    221.427     79.304      0.838    31.9254    24.2910    1491.48 0.0000e+00
        194 25 May 2023 08:52:05      0.858      0.866    11.5096  36.404049     0.0304 2.6421e+03    221.539     79.349      0.858    31.9328    24.2975    1491.48 0.0000e+00
        195 25 May 2023 08:52:05      0.878      0.887    11.5037  36.408710     0.0235 9.6310e+02    221.907     79.492      0.878    31.9425    24.3061    1491.47 0.0000e+00
        196 25 May 2023 08:52:05      0.897      0.906    11.4958  36.412926     0.0294 8.3419e+02    222.322     79.658      0.897    31.9533    24.3159    1491.45 0.0000e+00
        197 25 May 2023 08:52:05      0.915      0.923    11.4865  36.414570     0.0205 1.1824e+03    222.455     79.740      0.915    31.9630    24.3251    1491.43 0.0000e+00
        198 25 May 2023 08:52:07      0.930      0.938    11.4758  36.411522     0.0185 1.0486e+03    222.905     79.922      0.930    31.9693    24.3319    1491.40 0.0000e+00
        199 25 May 2023 08:52:07      0.944      0.953    11.4633  36.404858     0.0007 9.7114e+02    223.414     80.104      0.944    31.9736    24.3375    1491.37 0.0000e+00
        200 25 May 2023 08:52:07      0.957      0.966    11.4483  36.398148     0.0136 1.0597e+03    223.859     80.240      0.957    31.9800    24.3452    1491.32 0.0000e+00
        201 25 May 2023 08:52:07      0.970      0.979    11.4309  36.395306     0.0215 8.1918e+02    224.178     80.341      0.970    31.9922    24.3578    1491.28 0.0000e+00
        202 25 May 2023 08:52:07      0.983      0.992    11.4131  36.399494     0.0185 1.3030e+03    224.301     80.367      0.983    32.0117    24.3761    1491.24 0.0000e+00
        203 25 May 2023 08:52:08      0.995      1.004    11.3980  36.412365     0.0245 1.7015e+03    224.161     80.313      0.995    32.0374    24.3988    1491.22 0.0000e+00
        204 25 May 2023 08:52:08      1.007      1.016    11.3869  36.431854     0.0116 1.3379e+03    224.235     80.336      1.007    32.0661    24.4231    1491.21 0.0000e+00
        205 25 May 2023 08:52:08      1.015      1.025    11.3788  36.449936    -0.0043 7.2984e+02    224.370     80.377      1.015    32.0908    24.4438    1491.21 0.0000e+00
        206 25 May 2023 08:52:08      1.021      1.030    11.3718  36.456963     0.0324 1.4231e+03    224.323     80.360      1.021    32.1038    24.4552    1491.20 0.0000e+00
        207 25 May 2023 08:52:08      1.022      1.032    11.3647  36.450344     0.0334 1.0910e+03    224.392     80.400      1.022    32.1035    24.4561    1491.18 0.0000e+00
        208 25 May 2023 08:52:09      1.021      1.030    11.3577  36.435921     0.0245 9.6986e+02    224.063     80.336      1.021    32.0955    24.4512    1491.14 0.0000e+00
        209 25 May 2023 08:52:09      1.017      1.027    11.3511  36.421650     0.0146 1.1212e+03    224.077     80.348      1.017    32.0872    24.4459    1491.11 0.0000e+00
        210 25 May 2023 08:52:09      1.014      1.023    11.3457  36.412693     0.0027 7.7457e+02    223.619     80.184      1.014    32.0831    24.4437    1491.09 0.0000e+00
        211 25 May 2023 08:52:09      1.012      1.022    11.3425  36.410309     0.0106 9.7220e+02    222.993     79.978      1.012    32.0836    24.4447    1491.08 0.0000e+00
        212 25 May 2023 08:52:09      1.014      1.023    11.3417  36.413998     0.0056 1.1076e+03    222.080     79.665      1.014    32.0879    24.4482    1491.08 0.0000e+00
        213 25 May 2023 08:52:09      1.018      1.027    11.3427  36.423523     0.0126 1.1999e+03    221.113     79.338      1.018    32.0964    24.4545    1491.09 0.0000e+00
        214 25 May 2023 08:52:11      1.023      1.032    11.3448  36.438137    -0.0013 1.2178e+03    220.109     78.974      1.023    32.1089    24.4639    1491.12 0.0000e+00
        215 25 May 2023 08:52:11      1.028      1.038    11.3472  36.453979    -0.0013 1.0395e+03    218.752     78.476      1.028    32.1223    24.4739    1491.14 0.0000e+00
        216 25 May 2023 08:52:11      1.032      1.042    11.3493  36.464275     0.0017 1.1013e+03    217.643     78.064      1.032    32.1305    24.4799    1491.16 0.0000e+00
        217 25 May 2023 08:52:11      1.034      1.044    11.3506  36.464092     0.0195 1.2062e+03    215.708     77.355      1.034    32.1292    24.4787    1491.16 0.0000e+00
        218 25 May 2023 08:52:11      1.034      1.043    11.3512  36.454369     0.0166 1.1286e+03    214.560     76.945      1.034    32.1192    24.4707    1491.15 0.0000e+00
        219 25 May 2023 08:52:12      1.031      1.040    11.3515  36.440262     0.0136 3.2134e+03    213.427     76.566      1.031    32.1051    24.4597    1491.13 0.0000e+00
        220 25 May 2023 08:52:12      1.028      1.037    11.3518  36.426403     0.0066 9.3733e+02    212.813     76.280      1.028    32.0912    24.4489    1491.12 0.0000e+00
        221 25 May 2023 08:52:12      1.026      1.036    11.3525  36.415524    -0.0013 1.1030e+03    212.513     76.108      1.026    32.0800    24.4401    1491.11 0.0000e+00
        222 25 May 2023 08:52:12      1.027      1.036    11.3536  36.408726     0.0086 7.6214e+02    213.030     76.280      1.027    32.0724    24.4340    1491.10 0.0000e+00
        223 25 May 2023 08:52:12      1.030      1.040    11.3552  36.407070     0.0017 1.4721e+03    216.540     77.521      1.030    32.0694    24.4314    1491.10 0.0000e+00
        224 25 May 2023 08:52:13      1.037      1.046    11.3575  36.413002     0.0205 1.0692e+03    225.929     80.863      1.037    32.0732    24.4338    1491.12 0.0000e+00
        225 25 May 2023 08:52:13      1.044      1.054    11.3609  36.428135     0.0156 1.0304e+03    240.360     86.019      1.044    32.0850    24.4425    1491.14 0.0000e+00
        226 25 May 2023 08:52:13      1.051      1.061    11.3654  36.447330     0.0037 1.1978e+03    257.332     92.112      1.051    32.1000    24.4533    1491.18 0.0000e+00
        227 25 May 2023 08:52:13      1.055      1.065    11.3708  36.461491     0.0116 1.4962e+03    276.107     98.866      1.055    32.1091    24.4594    1491.21 0.0000e+00
        228 25 May 2023 08:52:13      1.056      1.065    11.3772  36.468750    -0.0142 1.0368e+03    294.255    105.352      1.056    32.1106    24.4595    1491.23 0.0000e+00
        229 25 May 2023 08:52:15      1.052      1.062    11.3846  36.472023     0.0136 9.9239e+02    310.105    110.971      1.052    32.1074    24.4556    1491.25 0.0000e+00
        230 25 May 2023 08:52:15      1.046      1.055    11.3922  36.471905     0.0116 9.9500e+02    322.028    115.185      1.046    32.1006    24.4490    1491.27 0.0000e+00
        231 25 May 2023 08:52:15      1.039      1.048    11.3991  36.466961     0.0066 1.4209e+03    329.403    117.795      1.039    32.0899    24.4394    1491.28 0.0000e+00
        232 25 May 2023 08:52:15      1.034      1.043    11.4040  36.456505    -0.0003 9.8396e+02    332.035    118.714      1.034    32.0754    24.4273    1491.28 0.0000e+00
        233 25 May 2023 08:52:15      1.032      1.041    11.4061  36.442852     0.0146 1.0711e+03    331.507    118.560      1.032    32.0602    24.4151    1491.27 0.0000e+00
        234 25 May 2023 08:52:15      1.034      1.043    11.4056  36.429062     0.0175 1.2826e+03    329.544    117.913      1.034    32.0472    24.4050    1491.25 0.0000e+00
        235 25 May 2023 08:52:16      1.039      1.048    11.4032  36.416443     0.0027 1.1876e+03    326.602    116.893      1.039    32.0369    24.3975    1491.23 0.0000e+00
        236 25 May 2023 08:52:16      1.045      1.055    11.4002  36.402916     0.0056 9.4577e+02    323.515    115.796      1.045    32.0262    24.3897    1491.21 0.0000e+00
        237 25 May 2023 08:52:16      1.051      1.061    11.3973  36.379002     0.0076 1.6687e+03    320.543    114.752      1.051    32.0054    24.3741    1491.17 0.0000e+00
        238 25 May 2023 08:52:16      1.054      1.064    11.3940  36.338509    -0.0003 8.4576e+02    317.631    113.749      1.054    31.9686    24.3461    1491.12 0.0000e+00
        239 25 May 2023 08:52:16      1.055      1.064    11.3900  36.293613     0.0037 1.0075e+03    315.368    112.943      1.055    31.9282    24.3154    1491.06 0.0000e+00
        240 25 May 2023 08:52:17      1.052      1.062    11.3849  36.259277     0.0175 2.6426e+03    313.608    112.230      1.052    31.8990    24.2936    1491.00 0.0000e+00
        241 25 May 2023 08:52:17      1.048      1.057    11.3792  36.236885     0.0205 1.0345e+03    312.298    111.667      1.048    31.8820    24.2815    1490.96 0.0000e+00
        242 25 May 2023 08:52:17      1.043      1.053    11.3743  36.222172     0.0205 1.0406e+03    311.020    111.166      1.043    31.8719    24.2745    1490.93 0.0000e+00
        243 25 May 2023 08:52:17      1.041      1.050    11.3714  36.212952     0.0245 1.7365e+03    309.927    110.774      1.041    31.8653    24.2698    1490.92 0.0000e+00
        244 25 May 2023 08:52:17      1.041      1.050    11.3699  36.209492     0.0324 1.3657e+03    309.013    110.517      1.041    31.8633    24.2685    1490.91 0.0000e+00
        245 25 May 2023 08:52:19      1.044      1.053    11.3661  36.211693     0.0076 1.0119e+03    307.777    110.132      1.044    31.8687    24.2734    1490.90 0.0000e+00
        246 25 May 2023 08:52:19      1.049      1.058    11.3573  36.216343     0.0027 8.7934e+02    306.616    109.750      1.049    31.8809    24.2845    1490.89 0.0000e+00
        247 25 May 2023 08:52:19      1.054      1.064    11.3449  36.219212     0.0106 1.0989e+03    305.143    109.233      1.054    31.8943    24.2971    1490.86 0.0000e+00
        248 25 May 2023 08:52:19      1.059      1.069    11.3335  36.218685     0.0126 7.8036e+02    304.429    108.970      1.059    31.9037    24.3065    1490.83 0.0000e+00
        249 25 May 2023 08:52:19      1.062      1.071    11.3267  36.215126    -0.0033 8.9760e+02    303.776    108.708      1.062    31.9061    24.3095    1490.81 0.0000e+00
        250 25 May 2023 08:52:20      1.061      1.071    11.3265  36.210217    -0.0023 1.0257e+03    303.662    108.634      1.061    31.9014    24.3059    1490.80 0.0000e+00
        251 25 May 2023 08:52:20      1.057      1.067    11.3326  36.206936    -0.0261 1.5528e+03    303.740    108.644      1.057    31.8930    24.2983    1490.81 0.0000e+00
        252 25 May 2023 08:52:20      1.052      1.062    11.3419  36.206295     0.0047 2.0114e+03    303.990    108.697      1.052    31.8843    24.2898    1490.84 0.0000e+00
        253 25 May 2023 08:52:20      1.047      1.056    11.3511  36.207039     0.0066 1.2117e+03    304.345    108.799      1.047    31.8771    24.2826    1490.86 0.0000e+00
        254 25 May 2023 08:52:20      1.042      1.052    11.3580  36.209068    -0.0053 1.0201e+03    304.499    108.840      1.042    31.8731    24.2783    1490.88 0.0000e+00
