       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        675 25 May 2023 12:45:25     14.291     14.422    10.9309  37.058167     1.1691 3.3698e+01    285.174    101.904     14.291    33.0817    25.2942    1491.05 0.0000e+00
        676 25 May 2023 12:45:26     14.335     14.467    10.9305  37.058949     1.1582 3.2660e+01    285.254    101.927     14.335    33.0828    25.2951    1491.05 0.0000e+00
        677 25 May 2023 12:45:26     14.378     14.511    10.9305  37.059639     1.2871 3.1919e+01    285.204    101.906     14.378    33.0835    25.2956    1491.06 0.0000e+00
        678 25 May 2023 12:45:26     14.420     14.553    10.9305  37.060146     1.2891 3.1303e+01    285.216    101.911     14.420    33.0839    25.2960    1491.06 0.0000e+00
        679 25 May 2023 12:45:26     14.462     14.596    10.9304  37.060593     1.3198 3.0713e+01    285.368    101.962     14.462    33.0844    25.2964    1491.06 0.0000e+00
        680 25 May 2023 12:45:26     14.505     14.639    10.9300  37.061127     1.3030 3.0029e+01    285.277    101.923     14.505    33.0853    25.2971    1491.06 0.0000e+00
        681 25 May 2023 12:45:26     14.549     14.683    10.9295  37.061794     1.3159 2.9328e+01    285.377    101.950     14.549    33.0864    25.2981    1491.06 0.0000e+00
        682 25 May 2023 12:45:28     14.594     14.729    10.9289  37.062504     1.3238 2.8438e+01    285.279    101.907     14.594    33.0876    25.2992    1491.06 0.0000e+00
        683 25 May 2023 12:45:28     14.640     14.775    10.9284  37.063137     1.1195 2.7665e+01    284.991    101.796     14.640    33.0887    25.3000    1491.06 0.0000e+00
        684 25 May 2023 12:45:28     14.685     14.820    10.9281  37.063686     1.1155 2.7001e+01    284.689    101.684     14.685    33.0895    25.3007    1491.06 0.0000e+00
        685 25 May 2023 12:45:28     14.729     14.865    10.9280  37.064186     1.1026 2.6637e+01    284.417    101.583     14.729    33.0901    25.3012    1491.06 0.0000e+00
        686 25 May 2023 12:45:28     14.772     14.908    10.9280  37.064644     1.0967 2.6267e+01    283.918    101.402     14.772    33.0905    25.3016    1491.06 0.0000e+00
        687 25 May 2023 12:45:29     14.814     14.951    10.9280  37.064987     1.0421 2.6067e+01    283.355    101.202     14.814    33.0908    25.3018    1491.06 0.0000e+00
        688 25 May 2023 12:45:29     14.856     14.993    10.9280  37.065136     1.0510 2.5800e+01    282.802    101.002     14.856    33.0910    25.3019    1491.06 0.0000e+00
        689 25 May 2023 12:45:29     14.899     15.036    10.9278  37.065098     1.0481 2.5598e+01    282.624    100.935     14.899    33.0911    25.3020    1491.06 0.0000e+00
        690 25 May 2023 12:45:29     14.942     15.080    10.9272  37.064869     1.0481 2.5336e+01    282.023    100.718     14.942    33.0913    25.3023    1491.06 0.0000e+00
        691 25 May 2023 12:45:29     14.986     15.124    10.9264  37.064312     1.0005 2.4989e+01    281.667    100.587     14.986    33.0915    25.3026    1491.06 0.0000e+00
        692 25 May 2023 12:45:30     15.030     15.169    10.9251  37.063271     1.0054 2.4534e+01    281.223    100.426     15.030    33.0916    25.3029    1491.06 0.0000e+00
        693 25 May 2023 12:45:30     15.074     15.213    10.9234  37.062050     0.9985 2.4230e+01    280.739    100.251     15.074    33.0919    25.3035    1491.05 0.0000e+00
        694 25 May 2023 12:45:30     15.118     15.257    10.9215  37.061111     0.9925 2.3894e+01    280.592    100.196     15.118    33.0927    25.3044    1491.05 0.0000e+00
        695 25 May 2023 12:45:30     15.160     15.300    10.9197  37.060139     1.2157 2.3696e+01    279.993     99.979     15.160    33.0933    25.3052    1491.04 0.0000e+00
        696 25 May 2023 12:45:30     15.201     15.341    10.9181  37.058601     1.2157 2.3572e+01    279.576     99.829     15.201    33.0932    25.3054    1491.04 0.0000e+00
        697 25 May 2023 12:45:32     15.242     15.383    10.9163  37.056465     1.1988 2.3443e+01    279.200     99.695     15.242    33.0927    25.3054    1491.03 0.0000e+00
        698 25 May 2023 12:45:32     15.283     15.424    10.9140  37.053932     1.0540 2.3351e+01    279.150     99.678     15.283    33.0922    25.3054    1491.02 0.0000e+00
        699 25 May 2023 12:45:32     15.326     15.467    10.9114  37.051346     1.0590 2.3153e+01    279.063     99.643     15.326    33.0920    25.3057    1491.01 0.0000e+00
        700 25 May 2023 12:45:32     15.369     15.511    10.9085  37.049137     0.9677 2.2976e+01    278.787     99.539     15.369    33.0924    25.3065    1491.00 0.0000e+00
        701 25 May 2023 12:45:32     15.413     15.555    10.9056  37.047497     0.9638 2.2806e+01    278.889     99.566     15.413    33.0934    25.3078    1491.00 0.0000e+00
        702 25 May 2023 12:45:32     15.457     15.599    10.9031  37.046257     0.9727 2.2612e+01    278.811     99.533     15.457    33.0944    25.3090    1490.99 0.0000e+00
        703 25 May 2023 12:45:33     15.500     15.643    10.9010  37.045288     0.9608 2.2524e+01    279.041     99.610     15.500    33.0953    25.3101    1490.98 0.0000e+00
        704 25 May 2023 12:45:33     15.542     15.685    10.8993  37.044559     0.9290 2.2484e+01    279.021     99.603     15.542    33.0961    25.3109    1490.98 0.0000e+00
        705 25 May 2023 12:45:33     15.583     15.727    10.8981  37.043747     0.9360 2.2598e+01    279.364     99.726     15.583    33.0964    25.3114    1490.98 0.0000e+00
        706 25 May 2023 12:45:33     15.625     15.770    10.8969  37.042648     0.9201 2.2672e+01    279.747     99.862     15.625    33.0963    25.3116    1490.97 0.0000e+00
        707 25 May 2023 12:45:33     15.668     15.812    10.8957  37.041542     0.9162 2.2662e+01    280.113     99.988     15.668    33.0963    25.3117    1490.97 0.0000e+00
        708 25 May 2023 12:45:34     15.711     15.856    10.8945  37.040478     0.8656 2.2672e+01    280.586    100.146     15.711    33.0963    25.3120    1490.97 0.0000e+00
        709 25 May 2023 12:45:34     15.755     15.900    10.8932  37.039322     0.8666 2.2583e+01    280.979    100.274     15.755    33.0963    25.3122    1490.96 0.0000e+00
        710 25 May 2023 12:45:34     15.800     15.945    10.8920  37.038258     0.7892 2.2460e+01    281.398    100.410     15.800    33.0963    25.3125    1490.96 0.0000e+00
        711 25 May 2023 12:45:34     15.844     15.991    10.8908  37.037308     0.7991 2.2430e+01    281.516    100.437     15.844    33.0965    25.3128    1490.96 0.0000e+00
        712 25 May 2023 12:45:34     15.889     16.035    10.8896  37.036411     0.7674 2.2362e+01    281.396    100.387     15.889    33.0966    25.3131    1490.95 0.0000e+00
        713 25 May 2023 12:45:36     15.932     16.079    10.8885  37.035675     0.7713 2.2313e+01    280.973    100.230     15.932    33.0968    25.3135    1490.95 0.0000e+00
        714 25 May 2023 12:45:36     15.974     16.122    10.8876  37.034996     0.7426 2.2327e+01    280.751    100.148     15.974    33.0970    25.3137    1490.95 0.0000e+00
        715 25 May 2023 12:45:36     16.016     16.164    10.8868  37.034019     0.7337 2.2342e+01    280.335     99.994     16.016    33.0967    25.3137    1490.94 0.0000e+00
        716 25 May 2023 12:45:36     16.058     16.206    10.8860  37.032528     0.7763 2.2396e+01    279.859     99.819     16.058    33.0960    25.3132    1490.94 0.0000e+00
        717 25 May 2023 12:45:36     16.101     16.249    10.8847  37.030506     0.7852 2.2303e+01    279.439     99.663     16.101    33.0950    25.3127    1490.94 0.0000e+00
        718 25 May 2023 12:45:36     16.144     16.293    10.8830  37.028183     0.7624 2.2264e+01    278.929     99.472     16.144    33.0943    25.3124    1490.93 0.0000e+00
        719 25 May 2023 12:45:37     16.188     16.337    10.8808  37.026031     0.7763 2.2186e+01    278.482     99.304     16.188    33.0941    25.3127    1490.92 0.0000e+00
        720 25 May 2023 12:45:37     16.232     16.382    10.8786  37.024330     0.7456 2.2075e+01    278.181     99.189     16.232    33.0944    25.3133    1490.92 0.0000e+00
        721 25 May 2023 12:45:37     16.275     16.425    10.8767  37.022926     0.6851 2.2022e+01    277.749     99.032     16.275    33.0947    25.3139    1490.91 0.0000e+00
        722 25 May 2023 12:45:37     16.318     16.468    10.8751  37.021614     0.6880 2.2147e+01    277.136     98.811     16.318    33.0949    25.3143    1490.91 0.0000e+00
        723 25 May 2023 12:45:37     16.359     16.510    10.8736  37.019844     0.6979 2.2210e+01    276.880     98.719     16.359    33.0943    25.3141    1490.90 0.0000e+00
        724 25 May 2023 12:45:38     16.400     16.551    10.8721  37.016926     0.7009 2.2357e+01    276.334     98.525     16.400    33.0928    25.3132    1490.89 0.0000e+00
        725 25 May 2023 12:45:38     16.441     16.592    10.8699  37.012848     0.6831 2.2371e+01    276.033     98.414     16.441    33.0907    25.3119    1490.88 0.0000e+00
        726 25 May 2023 12:45:38     16.482     16.634    10.8669  37.007984     0.6950 2.2244e+01    275.543     98.236     16.482    33.0886    25.3109    1490.87 0.0000e+00
        727 25 May 2023 12:45:38     16.523     16.676    10.8630  37.002895     0.6732 2.2172e+01    275.146     98.090     16.523    33.0870    25.3103    1490.86 0.0000e+00
        728 25 May 2023 12:45:38     16.565     16.718    10.8586  36.998096     0.6781 2.1940e+01    274.778     97.955     16.565    33.0862    25.3104    1490.84 0.0000e+00
        729 25 May 2023 12:45:40     16.608     16.761    10.8541  36.994160     0.6583 2.1663e+01    274.247     97.763     16.608    33.0864    25.3114    1490.83 0.0000e+00
        730 25 May 2023 12:45:40     16.650     16.804    10.8498  36.991287     0.6672 2.1433e+01    273.863     97.625     16.650    33.0873    25.3129    1490.81 0.0000e+00
        731 25 May 2023 12:45:40     16.692     16.846    10.8463  36.988705     1.0739 2.1260e+01    273.533     97.508     16.692    33.0880    25.3140    1490.80 0.0000e+00
        732 25 May 2023 12:45:40     16.734     16.889    10.8433  36.985874     1.0788 2.1033e+01    273.460     97.482     16.734    33.0878    25.3143    1490.79 0.0000e+00
        733 25 May 2023 12:45:40     16.776     16.931    10.8406  36.982937     0.6275 2.0882e+01    273.389     97.457     16.776    33.0873    25.3144    1490.78 0.0000e+00
        734 25 May 2023 12:45:41     16.817     16.973    10.8379  36.979843     0.6315 2.0782e+01    273.298     97.423     16.817    33.0866    25.3144    1490.77 0.0000e+00
        735 25 May 2023 12:45:41     16.859     17.015    10.8352  36.976467     0.6365 2.0705e+01    273.036     97.328     16.859    33.0857    25.3142    1490.76 0.0000e+00
        736 25 May 2023 12:45:41     16.902     17.058    10.8322  36.973324     0.6246 2.0484e+01    272.803     97.244     16.902    33.0853    25.3144    1490.75 0.0000e+00
        737 25 May 2023 12:45:41     16.945     17.102    10.8290  36.970966     0.6305 2.0314e+01    272.568     97.158     16.945    33.0858    25.3153    1490.74 0.0000e+00
        738 25 May 2023 12:45:41     16.990     17.146    10.8261  36.969292     0.6305 2.0146e+01    272.214     97.031     16.990    33.0867    25.3165    1490.73 0.0000e+00
        739 25 May 2023 12:45:41     17.033     17.191    10.8238  36.968102     0.6583 2.0120e+01    271.774     96.872     17.033    33.0876    25.3177    1490.73 0.0000e+00
        740 25 May 2023 12:45:42     17.077     17.234    10.8220  36.967205     0.6593 2.0041e+01    271.253     96.685     17.077    33.0884    25.3186    1490.72 0.0000e+00
        741 25 May 2023 12:45:42     17.119     17.277    10.8206  36.966328     0.6404 2.0115e+01    270.789     96.520     17.119    33.0887    25.3191    1490.72 0.0000e+00
        742 25 May 2023 12:45:42     17.160     17.318    10.8195  36.965199     0.5968 2.0257e+01    270.516     96.424     17.160    33.0885    25.3191    1490.72 0.0000e+00
        743 25 May 2023 12:45:42     17.201     17.360    10.8184  36.963802     0.5988 2.0363e+01    270.364     96.369     17.201    33.0881    25.3190    1490.71 0.0000e+00
        744 25 May 2023 12:45:42     17.242     17.402    10.8171  36.962460     0.5769 2.0399e+01    270.087     96.268     17.242    33.0879    25.3191    1490.71 0.0000e+00
        745 25 May 2023 12:45:44     17.285     17.444    10.8157  36.961388     0.5769 2.0412e+01    269.822     96.172     17.285    33.0881    25.3195    1490.70 0.0000e+00
        746 25 May 2023 12:45:44     17.327     17.487    10.8143  36.960644     0.5422 2.0305e+01    269.510     96.060     17.327    33.0886    25.3201    1490.70 0.0000e+00
        747 25 May 2023 12:45:44     17.369     17.530    10.8130  36.960258     0.5442 2.0332e+01    269.172     95.940     17.369    33.0894    25.3209    1490.70 0.0000e+00
        748 25 May 2023 12:45:44     17.411     17.572    10.8120  36.960182     0.5462 2.0257e+01    268.956     95.863     17.411    33.0902    25.3217    1490.70 0.0000e+00
        749 25 May 2023 12:45:44     17.453     17.614    10.8114  36.960167     0.5482 2.0248e+01    268.876     95.835     17.453    33.0907    25.3222    1490.69 0.0000e+00
        750 25 May 2023 12:45:45     17.494     17.656    10.8111  36.959995     0.5591 2.0301e+01    268.382     95.658     17.494    33.0908    25.3224    1490.69 0.0000e+00
        751 25 May 2023 12:45:45     17.535     17.697    10.8108  36.959713     0.5660 2.0173e+01    268.047     95.538     17.535    33.0908    25.3224    1490.69 0.0000e+00
        752 25 May 2023 12:45:45     17.576     17.739    10.8103  36.959415     0.5531 2.0186e+01    267.722     95.421     17.576    33.0909    25.3226    1490.69 0.0000e+00
        753 25 May 2023 12:45:45     17.618     17.780    10.8097  36.959114     0.5521 2.0071e+01    267.317     95.277     17.618    33.0912    25.3229    1490.69 0.0000e+00
        754 25 May 2023 12:45:45     17.659     17.822    10.8090  36.958801     0.5055 2.0023e+01    267.228     95.246     17.659    33.0914    25.3232    1490.69 0.0000e+00
        755 25 May 2023 12:45:46     17.702     17.865    10.8083  36.958450     0.4986 1.9870e+01    266.736     95.072     17.702    33.0917    25.3235    1490.69 0.0000e+00
        756 25 May 2023 12:45:46     17.745     17.909    10.8077  36.958118     0.5660 1.9702e+01    266.437     94.966     17.745    33.0919    25.3238    1490.69 0.0000e+00
        757 25 May 2023 12:45:46     17.790     17.954    10.8070  36.957924     0.5621 1.9458e+01    266.531     94.999     17.790    33.0923    25.3242    1490.69 0.0000e+00
        758 25 May 2023 12:45:46     17.834     17.999    10.8065  36.957893     0.4926 1.9335e+01    266.642     95.037     17.834    33.0927    25.3247    1490.69 0.0000e+00
        759 25 May 2023 12:45:46     17.878     18.043    10.8061  36.957870     0.5035 1.9187e+01    266.630     95.033     17.878    33.0930    25.3250    1490.69 0.0000e+00
        760 25 May 2023 12:45:46     17.923     18.088    10.8059  36.957657     0.5740 1.9099e+01    266.543     95.002     17.923    33.0930    25.3250    1490.69 0.0000e+00
        761 25 May 2023 12:45:47     17.967     18.133    10.8056  36.957253     0.5789 1.8966e+01    266.644     95.039     17.967    33.0929    25.3249    1490.69 0.0000e+00
        762 25 May 2023 12:45:47     18.013     18.179    10.8052  36.956852     0.5234 1.8776e+01    266.535     95.002     18.013    33.0928    25.3250    1490.68 0.0000e+00
        763 25 May 2023 12:45:47     18.059     18.226    10.8047  36.956665     0.5264 1.8499e+01    266.516     94.994     18.059    33.0931    25.3253    1490.68 0.0000e+00
        764 25 May 2023 12:45:47     18.106     18.273    10.8042  36.956692     0.5184 1.8234e+01    266.206     94.883     18.106    33.0935    25.3257    1490.68 0.0000e+00
        765 25 May 2023 12:45:47     18.151     18.319    10.8039  36.956726     0.4817 1.8000e+01    266.083     94.839     18.151    33.0937    25.3259    1490.68 0.0000e+00
        766 25 May 2023 12:45:49     18.197     18.364    10.8038  36.956722     0.4837 1.7734e+01    265.849     94.755     18.197    33.0938    25.3260    1490.68 0.0000e+00
        767 25 May 2023 12:45:49     18.242     18.410    10.8037  36.956715     0.4619 1.7492e+01    265.948     94.790     18.242    33.0939    25.3261    1490.68 0.0000e+00
        768 25 May 2023 12:45:49     18.287     18.455    10.8035  36.956715     0.4549 1.7200e+01    266.064     94.832     18.287    33.0941    25.3263    1490.68 0.0000e+00
        769 25 May 2023 12:45:49     18.332     18.501    10.8033  36.956787     0.4807 1.6864e+01    265.888     94.769     18.332    33.0943    25.3264    1490.69 0.0000e+00
        770 25 May 2023 12:45:49     18.377     18.547    10.8032  36.956955     0.4619 1.6539e+01    266.023     94.817     18.377    33.0945    25.3267    1490.69 0.0000e+00
        771 25 May 2023 12:45:50     18.422     18.592    10.8032  36.957218     0.4530 1.6160e+01    266.105     94.846     18.422    33.0948    25.3269    1490.69 0.0000e+00
        772 25 May 2023 12:45:50     18.467     18.637    10.8033  36.957493     0.4599 1.5929e+01    266.316     94.921     18.467    33.0950    25.3270    1490.69 0.0000e+00
        773 25 May 2023 12:45:50     18.511     18.682    10.8035  36.957645     0.4688 1.5645e+01    266.404     94.954     18.511    33.0949    25.3269    1490.69 0.0000e+00
        774 25 May 2023 12:45:50     18.555     18.726    10.8036  36.957638     0.4748 1.5304e+01    266.506     94.991     18.555    33.0948    25.3268    1490.69 0.0000e+00
        775 25 May 2023 12:45:50     18.600     18.771    10.8036  36.957581     0.4668 1.5068e+01    266.611     95.029     18.600    33.0947    25.3267    1490.69 0.0000e+00
        776 25 May 2023 12:45:50     18.644     18.816    10.8035  36.957623     0.4688 1.4745e+01    266.887     95.126     18.644    33.0948    25.3268    1490.69 0.0000e+00
        777 25 May 2023 12:45:51     18.689     18.862    10.8035  36.957806     0.4926 1.4454e+01    266.859     95.116     18.689    33.0950    25.3270    1490.69 0.0000e+00
        778 25 May 2023 12:45:51     18.734     18.907    10.8035  36.958054     0.4847 1.4225e+01    266.876     95.121     18.734    33.0952    25.3272    1490.69 0.0000e+00
        779 25 May 2023 12:45:51     18.779     18.952    10.8036  36.958252     0.7128 1.4120e+01    266.738     95.073     18.779    33.0953    25.3272    1490.69 0.0000e+00
        780 25 May 2023 12:45:51     18.823     18.997    10.8038  36.958279     0.7198 1.4065e+01    266.631     95.035     18.823    33.0952    25.3271    1490.70 0.0000e+00
        781 25 May 2023 12:45:51     18.868     19.042    10.8038  36.958183     0.5055 1.3994e+01    266.578     95.017     18.868    33.0950    25.3269    1490.70 0.0000e+00
        782 25 May 2023 12:45:53     18.913     19.088    10.8037  36.958134     0.5095 1.3933e+01    266.425     94.963     18.913    33.0950    25.3269    1490.70 0.0000e+00
        783 25 May 2023 12:45:53     18.959     19.134    10.8036  36.958195     0.5224 1.3893e+01    266.282     94.913     18.959    33.0952    25.3271    1490.70 0.0000e+00
        784 25 May 2023 12:45:53     19.005     19.180    10.8034  36.958309     0.5145 1.3857e+01    266.159     94.868     19.005    33.0954    25.3273    1490.70 0.0000e+00
        785 25 May 2023 12:45:53     19.051     19.227    10.8034  36.958389     0.4897 1.3906e+01    266.182     94.877     19.051    33.0955    25.3274    1490.70 0.0000e+00
        786 25 May 2023 12:45:53     19.098     19.274    10.8034  36.958420     0.5948 1.3921e+01    266.294     94.917     19.098    33.0955    25.3274    1490.70 0.0000e+00
        787 25 May 2023 12:45:54     19.146     19.323    10.8034  36.958515     0.5938 1.3866e+01    266.354     94.939     19.146    33.0956    25.3275    1490.70 0.0000e+00
        788 25 May 2023 12:45:54     19.195     19.372    10.8033  36.958717     0.4897 1.3793e+01    266.391     94.952     19.195    33.0958    25.3277    1490.70 0.0000e+00
        789 25 May 2023 12:45:54     19.244     19.421    10.8033  36.959015     0.4827 1.3700e+01    266.398     94.955     19.244    33.0962    25.3279    1490.70 0.0000e+00
        790 25 May 2023 12:45:54     19.291     19.469    10.8033  36.959373     0.4470 1.3640e+01    266.275     94.912     19.291    33.0965    25.3282    1490.70 0.0000e+00
        791 25 May 2023 12:45:54     19.337     19.516    10.8034  36.959690     0.4530 1.3635e+01    266.134     94.863     19.337    33.0967    25.3283    1490.70 0.0000e+00
        792 25 May 2023 12:45:55     19.382     19.561    10.8035  36.959877     0.4837 1.3640e+01    265.796     94.743     19.382    33.0967    25.3283    1490.71 0.0000e+00
        793 25 May 2023 12:45:55     19.428     19.607    10.8036  36.959999     0.4619 1.3578e+01    265.646     94.688     19.428    33.0968    25.3284    1490.71 0.0000e+00
        794 25 May 2023 12:45:55     19.475     19.655    10.8035  36.960148     0.4292 1.3407e+01    265.160     94.515     19.475    33.0970    25.3285    1490.71 0.0000e+00
        795 25 May 2023 12:45:55     19.523     19.703    10.8034  36.960361     0.4440 1.3189e+01    264.906     94.424     19.523    33.0973    25.3288    1490.71 0.0000e+00
        796 25 May 2023 12:45:55     19.571     19.752    10.8033  36.960651     0.4559 1.2997e+01    264.576     94.307     19.571    33.0976    25.3291    1490.71 0.0000e+00
        797 25 May 2023 12:45:55     19.618     19.799    10.8033  36.961014     0.4649 1.2799e+01    264.572     94.306     19.618    33.0980    25.3293    1490.71 0.0000e+00
        798 25 May 2023 12:45:57     19.664     19.845    10.8034  36.961369     0.5303 1.2705e+01    264.690     94.349     19.664    33.0982    25.3295    1490.71 0.0000e+00
        799 25 May 2023 12:45:57     19.708     19.890    10.8036  36.961670     0.5343 1.2616e+01    264.825     94.401     19.708    33.0983    25.3295    1490.71 0.0000e+00
        800 25 May 2023 12:45:57     19.752     19.935    10.8038  36.961926     0.6355 1.2517e+01    264.776     94.387     19.752    33.0983    25.3295    1490.72 0.0000e+00
        801 25 May 2023 12:45:57     19.796     19.979    10.8039  36.962151     0.6404 1.2424e+01    264.906     94.437     19.796    33.0984    25.3296    1490.72 0.0000e+00
        802 25 May 2023 12:45:57     19.840     20.023    10.8040  36.962383     0.6047 1.2286e+01    264.955     94.459     19.840    33.0985    25.3296    1490.72 0.0000e+00
        803 25 May 2023 12:45:58     19.885     20.068    10.8041  36.962646     0.5988 1.2092e+01    264.947     94.460     19.885    33.0987    25.3298    1490.72 0.0000e+00
        804 25 May 2023 12:45:58     19.930     20.114    10.8041  36.962940     0.4708 1.1911e+01    264.858     94.432     19.930    33.0990    25.3300    1490.72 0.0000e+00
        805 25 May 2023 12:45:58     19.975     20.160    10.8042  36.963249     0.4688 1.1748e+01    264.612     94.346     19.975    33.0992    25.3301    1490.72 0.0000e+00
        806 25 May 2023 12:45:58     20.022     20.206    10.8043  36.963593     0.8785 1.1605e+01    264.284     94.230     20.022    33.0994    25.3303    1490.72 0.0000e+00
        807 25 May 2023 12:45:58     20.068     20.253    10.8045  36.963978     0.8695 1.1471e+01    264.269     94.225     20.068    33.0996    25.3304    1490.72 0.0000e+00
        808 25 May 2023 12:45:59     20.113     20.299    10.8047  36.964302     0.8527 1.1351e+01    264.207     94.204     20.113    33.0997    25.3304    1490.73 0.0000e+00
        809 25 May 2023 12:45:59     20.159     20.345    10.8050  36.964432     0.5512 1.1257e+01    264.134     94.179     20.159    33.0996    25.3303    1490.73 0.0000e+00
        810 25 May 2023 12:45:59     20.204     20.391    10.8052  36.964424     0.5521 1.1145e+01    263.874     94.087     20.204    33.0994    25.3301    1490.73 0.0000e+00
        811 25 May 2023 12:45:59     20.251     20.438    10.8053  36.964512     0.5006 1.1006e+01    263.642     94.005     20.251    33.0994    25.3301    1490.73 0.0000e+00
        812 25 May 2023 12:45:59     20.299     20.487    10.8052  36.964855     0.4907 1.0801e+01    263.362     93.905     20.299    33.0997    25.3303    1490.73 0.0000e+00
        813 25 May 2023 12:46:01     20.348     20.536    10.8053  36.965439     0.4510 1.0665e+01    263.149     93.830     20.348    33.1003    25.3308    1490.73 0.0000e+00
        814 25 May 2023 12:46:01     20.396     20.585    10.8055  36.966232     0.4440 1.0499e+01    262.795     93.705     20.396    33.1009    25.3312    1490.73 0.0000e+00
        815 25 May 2023 12:46:01     20.444     20.633    10.8058  36.967361     0.4688 1.0359e+01    262.266     93.517     20.444    33.1016    25.3317    1490.74 0.0000e+00
        816 25 May 2023 12:46:01     20.492     20.681    10.8064  36.968964     0.4599 1.0267e+01    262.225     93.504     20.492    33.1027    25.3325    1490.74 0.0000e+00
        817 25 May 2023 12:46:01     20.539     20.728    10.8072  36.970970     0.4708 1.0166e+01    262.089     93.457     20.539    33.1039    25.3333    1490.75 0.0000e+00
        818 25 May 2023 12:46:01     20.586     20.776    10.8083  36.973125     0.4688 1.0034e+01    262.255     93.518     20.586    33.1051    25.3340    1490.75 0.0000e+00
        819 25 May 2023 12:46:02     20.632     20.823    10.8096  36.975266     0.5998 9.9225e+00    262.222     93.507     20.632    33.1060    25.3345    1490.76 0.0000e+00
        820 25 May 2023 12:46:02     20.679     20.870    10.8110  36.977268     0.5918 9.7825e+00    262.378     93.564     20.679    33.1067    25.3348    1490.77 0.0000e+00
        821 25 May 2023 12:46:02     20.726     20.918    10.8125  36.978882     0.7307 9.6676e+00    262.433     93.584     20.726    33.1069    25.3347    1490.77 0.0000e+00
        822 25 May 2023 12:46:02     20.773     20.965    10.8139  36.979984     0.7436 9.4750e+00    262.378     93.565     20.773    33.1067    25.3343    1490.78 0.0000e+00
        823 25 May 2023 12:46:02     20.819     21.012    10.8151  36.980721     0.8874 9.3679e+00    262.387     93.569     20.819    33.1064    25.3338    1490.78 0.0000e+00
        824 25 May 2023 12:46:03     20.865     21.057    10.8160  36.981319     0.8854 9.2538e+00    262.245     93.519     20.865    33.1061    25.3335    1490.79 0.0000e+00
        825 25 May 2023 12:46:03     20.909     21.102    10.8167  36.981895     0.5154 9.1933e+00    262.254     93.523     20.909    33.1061    25.3333    1490.79 0.0000e+00
        826 25 May 2023 12:46:03     20.953     21.147    10.8173  36.982418     0.5145 9.1332e+00    262.176     93.495     20.953    33.1061    25.3332    1490.79 0.0000e+00
        827 25 May 2023 12:46:03     20.998     21.192    10.8177  36.982868     0.6206 9.0417e+00    262.509     93.615     20.998    33.1061    25.3331    1490.79 0.0000e+00
        828 25 May 2023 12:46:03     21.043     21.238    10.8181  36.983311     0.6107 8.9005e+00    262.897     93.754     21.043    33.1062    25.3331    1490.80 0.0000e+00
        829 25 May 2023 12:46:05     21.089     21.284    10.8184  36.983795     0.5849 8.7787e+00    263.615     94.011     21.089    33.1063    25.3332    1490.80 0.0000e+00
        830 25 May 2023 12:46:05     21.135     21.331    10.8187  36.984325     0.6117 8.5831e+00    264.660     94.385     21.135    33.1066    25.3333    1490.80 0.0000e+00
        831 25 May 2023 12:46:05     21.181     21.376    10.8191  36.984917     0.6087 8.5158e+00    265.770     94.783     21.181    33.1068    25.3335    1490.80 0.0000e+00
        832 25 May 2023 12:46:05     21.226     21.422    10.8194  36.985580     0.7436 8.3974e+00    266.759     95.137     21.226    33.1071    25.3336    1490.81 0.0000e+00
        833 25 May 2023 12:46:05     21.270     21.467    10.8199  36.986275     0.7356 8.3480e+00    268.019     95.588     21.270    33.1074    25.3337    1490.81 0.0000e+00
        834 25 May 2023 12:46:05     21.315     21.512    10.8204  36.987030     0.9419 8.2735e+00    268.888     95.900     21.315    33.1077    25.3339    1490.81 0.0000e+00
        835 25 May 2023 12:46:06     21.360     21.557    10.8209  36.987823     0.9330 8.1442e+00    269.570     96.143     21.360    33.1080    25.3340    1490.81 0.0000e+00
        836 25 May 2023 12:46:06     21.406     21.604    10.8215  36.988522     0.5898 8.0187e+00    269.753     96.209     21.406    33.1081    25.3340    1490.82 0.0000e+00
        837 25 May 2023 12:46:06     21.453     21.651    10.8220  36.989067     0.6007 7.8969e+00    269.950     96.279     21.453    33.1082    25.3340    1490.82 0.0000e+00
        838 25 May 2023 12:46:06     21.501     21.699    10.8225  36.989536     0.7337 7.7888e+00    269.617     96.161     21.501    33.1082    25.3339    1490.82 0.0000e+00
        839 25 May 2023 12:46:06     21.548     21.747    10.8229  36.989964     0.7376 7.6688e+00    269.717     96.197     21.548    33.1082    25.3338    1490.82 0.0000e+00
        840 25 May 2023 12:46:07     21.596     21.795    10.8233  36.990372     0.7694 7.5523e+00    269.472     96.110     21.596    33.1082    25.3338    1490.83 0.0000e+00
        841 25 May 2023 12:46:07     21.643     21.843    10.8237  36.990784     0.7694 7.4310e+00    269.042     95.956     21.643    33.1083    25.3338    1490.83 0.0000e+00
        842 25 May 2023 12:46:07     21.690     21.890    10.8240  36.991173     0.6206 7.3325e+00    268.907     95.907     21.690    33.1084    25.3338    1490.83 0.0000e+00
        843 25 May 2023 12:46:07     21.737     21.937    10.8243  36.991577     0.6255 7.2164e+00    268.760     95.855     21.737    33.1085    25.3338    1490.83 0.0000e+00
